bird_name,bird_name_raw,dataset_part,folder,nb_images
white_shouldered_fairywren,White-shouldered Fairywren,DIB-10K_44,5804.White-shouldered Fairywren,67
red_backed_fairywren,Red-backed Fairywren,DIB-10K_44,5805.Red-backed Fairywren,1348
white_winged_fairywren,White-winged Fairywren,DIB-10K_44,5806.White-winged Fairywren,506
orange_crowned_fairywren,Orange-crowned Fairywren,DIB-10K_44,5807.Orange-crowned Fairywren,3
southern_emu_wren,Southern Emu-wren,DIB-10K_44,5808.Southern Emu-wren,447
mallee_emu_wren,Mallee Emu-wren,DIB-10K_44,5809.Mallee Emu-wren,124
rufous_crowned_emu_wren,Rufous-crowned Emu-wren,DIB-10K_44,5810.Rufous-crowned Emu-wren,64
grey_grasswren,Grey Grasswren,DIB-10K_44,5811.Grey Grasswren,38
black_grasswren,Black Grasswren,DIB-10K_44,5812.Black Grasswren,59
white_throated_grasswren,White-throated Grasswren,DIB-10K_44,5813.White-throated Grasswren,30
carpentarian_grasswren,Carpentarian Grasswren,DIB-10K_44,5814.Carpentarian Grasswren,58
short_tailed_grasswren,Short-tailed Grasswren,DIB-10K_44,5815.Short-tailed Grasswren,74
striated_grasswren,Striated Grasswren,DIB-10K_44,5816.Striated Grasswren,134
eyrean_grasswren,Eyrean Grasswren,DIB-10K_44,5817.Eyrean Grasswren,89
western_grasswren,Western Grasswren,DIB-10K_44,5818.Western Grasswren,124
thick_billed_grasswren,Thick-billed Grasswren,DIB-10K_44,5819.Thick-billed Grasswren,66
dusky_grasswren,Dusky Grasswren,DIB-10K_44,5820.Dusky Grasswren,165
kalkadoon_grasswren,Kalkadoon Grasswren,DIB-10K_44,5821.Kalkadoon Grasswren,81
black_honeyeater,Black Honeyeater,DIB-10K_44,5822.Black Honeyeater,268
drab_myzomela,Drab Myzomela,DIB-10K_44,5823.Drab Myzomela,13
white_chinned_myzomela,White-chinned Myzomela,DIB-10K_44,5824.White-chinned Myzomela,1
ashy_myzomela,Ashy Myzomela,DIB-10K_44,5825.Ashy Myzomela,18
ruby_throated_myzomela,Ruby-throated Myzomela,DIB-10K_44,5826.Ruby-throated Myzomela,11
dusky_myzomela,Dusky Myzomela,DIB-10K_44,5827.Dusky Myzomela,377
red_myzomela,Red Myzomela,DIB-10K_44,5828.Red Myzomela,19
papuan_black_myzomela,Papuan Black Myzomela,DIB-10K_44,5829.Papuan Black Myzomela,15
new_ireland_myzomela,New Ireland Myzomela,DIB-10K_44,5830.New Ireland Myzomela,2
crimson_hooded_myzomela,Crimson-hooded Myzomela,DIB-10K_44,5831.Crimson-hooded Myzomela,28
red_headed_myzomela,Red-headed Myzomela,DIB-10K_44,5832.Red-headed Myzomela,215
sumba_myzomela,Sumba Myzomela,DIB-10K_44,5833.Sumba Myzomela,22
mountain_myzomela,Mountain Myzomela,DIB-10K_44,5834.Mountain Myzomela,31
banda_myzomela,Banda Myzomela,DIB-10K_44,5835.Banda Myzomela,13
sulawesi_myzomela,Sulawesi Myzomela,DIB-10K_44,5836.Sulawesi Myzomela,92
wakolo_myzomela,Wakolo Myzomela,DIB-10K_44,5837.Wakolo Myzomela,12
scarlet_myzomela,Scarlet Myzomela,DIB-10K_44,5838.Scarlet Myzomela,967
new_caledonian_myzomela,New Caledonian Myzomela,DIB-10K_44,5839.New Caledonian Myzomela,40
cardinal_myzomela,Cardinal Myzomela,DIB-10K_44,5840.Cardinal Myzomela,86
rotuma_myzomela,Rotuma Myzomela,DIB-10K_44,5841.Rotuma Myzomela,12
micronesian_myzomela,Micronesian Myzomela,DIB-10K_44,5842.Micronesian Myzomela,131
sclaters_myzomela,Sclater's Myzomela,DIB-10K_44,5843.Sclater's Myzomela,16
bismarck_black_myzomela,Bismarck Black Myzomela,DIB-10K_44,5844.Bismarck Black Myzomela,11
red_capped_myzomela,Red-capped Myzomela,DIB-10K_44,5845.Red-capped Myzomela,12
crimson_rumped_myzomela,Crimson-rumped Myzomela,DIB-10K_44,5846.Crimson-rumped Myzomela,5
