bird_name,bird_name_raw,dataset_part,folder,nb_images
white_eyed_thrush,White-eyed Thrush,DIB-10K_57,8804.White-eyed Thrush,62
white_throated_thrush,White-throated Thrush,DIB-10K_57,8805.White-throated Thrush,279
dagua_thrush,Dagua Thrush,DIB-10K_57,8806.Dagua Thrush,7
white_necked_thrush,White-necked Thrush,DIB-10K_57,8807.White-necked Thrush,399
rufous_backed_thrush,Rufous-backed Thrush,DIB-10K_57,8808.Rufous-backed Thrush,837
rufous_collared_thrush,Rufous-collared Thrush,DIB-10K_57,8809.Rufous-collared Thrush,226
american_robin,American Robin,DIB-10K_57,8810.American Robin,2660
la_selle_thrush,La Selle Thrush,DIB-10K_57,8811.La Selle Thrush,73
white_chinned_thrush,White-chinned Thrush,DIB-10K_57,8812.White-chinned Thrush,145
grand_cayman_thrush,Grand Cayman Thrush,DIB-10K_57,8813.Grand Cayman Thrush,22
red_legged_thrush,Red-legged Thrush,DIB-10K_57,8814.Red-legged Thrush,1370
forest_thrush,Forest Thrush,DIB-10K_57,8815.Forest Thrush,71
tristan_thrush,Tristan Thrush,DIB-10K_57,8816.Tristan Thrush,50
purple_cochoa,Purple Cochoa,DIB-10K_57,8817.Purple Cochoa,62
green_cochoa,Green Cochoa,DIB-10K_57,8818.Green Cochoa,130
sumatran_cochoa,Sumatran Cochoa,DIB-10K_57,8819.Sumatran Cochoa,12
javan_cochoa,Javan Cochoa,DIB-10K_57,8820.Javan Cochoa,57
fruithunter,Fruithunter,DIB-10K_57,8821.Fruithunter,41
white_tailed_alethe,White-tailed Alethe,DIB-10K_57,8822.White-tailed Alethe,40
fire_crested_alethe,Fire-crested Alethe,DIB-10K_57,8823.Fire-crested Alethe,33
karoo_scrub_robin,Karoo Scrub Robin,DIB-10K_57,8824.Karoo Scrub Robin,137
forest_scrub_robin,Forest Scrub Robin,DIB-10K_57,8825.Forest Scrub Robin,14
bearded_scrub_robin,Bearded Scrub Robin,DIB-10K_57,8826.Bearded Scrub Robin,174
miombo_scrub_robin,Miombo Scrub Robin,DIB-10K_57,8827.Miombo Scrub Robin,34
black_scrub_robin,Black Scrub Robin,DIB-10K_57,8828.Black Scrub Robin,293
rufous_tailed_scrub_robin,Rufous-tailed Scrub Robin,DIB-10K_57,8829.Rufous-tailed Scrub Robin,1184
kalahari_scrub_robin,Kalahari Scrub Robin,DIB-10K_57,8830.Kalahari Scrub Robin,268
brown_backed_scrub_robin,Brown-backed Scrub Robin,DIB-10K_57,8831.Brown-backed Scrub Robin,52
white_browed_scrub_robin,White-browed Scrub Robin,DIB-10K_57,8832.White-browed Scrub Robin,447
brown_scrub_robin,Brown Scrub Robin,DIB-10K_57,8833.Brown Scrub Robin,71
indian_robin,Indian Robin,DIB-10K_57,8834.Indian Robin,903
oriental_magpie_robin,Oriental Magpie-Robin,DIB-10K_57,8835.Oriental Magpie-Robin,2903
rufous_tailed_shama,Rufous-tailed Shama,DIB-10K_57,8836.Rufous-tailed Shama,43
