bird_name,bird_name_raw,dataset_part,folder,nb_images
cuban_martin,Cuban Martin,DIB-10K_51,7362.Cuban Martin,127
caribbean_martin,Caribbean Martin,DIB-10K_51,7363.Caribbean Martin,254
sinaloa_martin,Sinaloa Martin,DIB-10K_51,7364.Sinaloa Martin,25
grey_breasted_martin,Grey-breasted Martin,DIB-10K_51,7365.Grey-breasted Martin,1322
galapagos_martin,Galapagos Martin,DIB-10K_51,7366.Galapagos Martin,56
peruvian_martin,Peruvian Martin,DIB-10K_51,7367.Peruvian Martin,50
southern_martin,Southern Martin,DIB-10K_51,7368.Southern Martin,298
brown_chested_martin,Brown-chested Martin,DIB-10K_51,7369.Brown-chested Martin,1168
blue_and_white_swallow,Blue-and-white Swallow,DIB-10K_51,7370.Blue-and-white Swallow,1678
brown_bellied_swallow,Brown-bellied Swallow,DIB-10K_51,7371.Brown-bellied Swallow,253
pale_footed_swallow,Pale-footed Swallow,DIB-10K_51,7372.Pale-footed Swallow,42
black_capped_swallow,Black-capped Swallow,DIB-10K_51,7373.Black-capped Swallow,63
andean_swallow,Andean Swallow,DIB-10K_51,7374.Andean Swallow,76
white_banded_swallow,White-banded Swallow,DIB-10K_51,7375.White-banded Swallow,230
black_collared_swallow,Black-collared Swallow,DIB-10K_51,7376.Black-collared Swallow,74
white_thighed_swallow,White-thighed Swallow,DIB-10K_51,7377.White-thighed Swallow,126
northern_rough_winged_swallow,Northern Rough-winged Swallow,DIB-10K_51,7378.Northern Rough-winged Swallow,2674
southern_rough_winged_swallow,Southern Rough-winged Swallow,DIB-10K_51,7379.Southern Rough-winged Swallow,1300
tawny_headed_swallow,Tawny-headed Swallow,DIB-10K_51,7380.Tawny-headed Swallow,246
barn_swallow,Barn Swallow,DIB-10K_51,7381.Barn Swallow,2927
red_chested_swallow,Red-chested Swallow,DIB-10K_51,7382.Red-chested Swallow,100
angolan_swallow,Angolan Swallow,DIB-10K_51,7383.Angolan Swallow,123
pacific_swallow,Pacific Swallow,DIB-10K_51,7384.Pacific Swallow,2305
hill_swallow,Hill Swallow,DIB-10K_51,7385.Hill Swallow,189
welcome_swallow,Welcome Swallow,DIB-10K_51,7386.Welcome Swallow,2909
white_throated_swallow,White-throated Swallow,DIB-10K_51,7387.White-throated Swallow,539
ethiopian_swallow,Ethiopian Swallow,DIB-10K_51,7388.Ethiopian Swallow,148
wire_tailed_swallow,Wire-tailed Swallow,DIB-10K_51,7389.Wire-tailed Swallow,1724
blue_swallow,Blue Swallow,DIB-10K_51,7390.Blue Swallow,616
white_bibbed_swallow,White-bibbed Swallow,DIB-10K_51,7391.White-bibbed Swallow,95
pied_winged_swallow,Pied-winged Swallow,DIB-10K_51,7392.Pied-winged Swallow,62
white_tailed_swallow,White-tailed Swallow,DIB-10K_51,7393.White-tailed Swallow,81
black_and_rufous_swallow,Black-and-rufous Swallow,DIB-10K_51,7394.Black-and-rufous Swallow,12
pearl_breasted_swallow,Pearl-breasted Swallow,DIB-10K_51,7395.Pearl-breasted Swallow,120
eurasian_crag_martin,Eurasian Crag Martin,DIB-10K_51,7396.Eurasian Crag Martin,1702
pale_crag_martin,Pale Crag Martin,DIB-10K_51,7397.Pale Crag Martin,151
rock_martin,Rock Martin,DIB-10K_51,7398.Rock Martin,423
dusky_crag_martin,Dusky Crag Martin,DIB-10K_51,7399.Dusky Crag Martin,279
common_house_martin,Common House Martin,DIB-10K_51,7400.Common House Martin,2376
asian_house_martin,Asian House Martin,DIB-10K_51,7401.Asian House Martin,291
nepal_house_martin,Nepal House Martin,DIB-10K_51,7402.Nepal House Martin,69
greater_striped_swallow,Greater Striped Swallow,DIB-10K_51,7403.Greater Striped Swallow,390
lesser_striped_swallow,Lesser Striped Swallow,DIB-10K_51,7404.Lesser Striped Swallow,743
red_breasted_swallow,Red-breasted Swallow,DIB-10K_51,7405.Red-breasted Swallow,181
mosque_swallow,Mosque Swallow,DIB-10K_51,7406.Mosque Swallow,151
red_rumped_swallow,Red-rumped Swallow,DIB-10K_51,7407.Red-rumped Swallow,2331
sri_lanka_swallow,Sri Lanka Swallow,DIB-10K_51,7408.Sri Lanka Swallow,93
west_african_swallow,West African Swallow,DIB-10K_51,7409.West African Swallow,55
striated_swallow,Striated Swallow,DIB-10K_51,7410.Striated Swallow,333
rufous_bellied_swallow,Rufous-bellied Swallow,DIB-10K_51,7411.Rufous-bellied Swallow,108
red_throated_cliff_swallow,Red-throated Cliff Swallow,DIB-10K_51,7412.Red-throated Cliff Swallow,20
preusss_cliff_swallow,Preuss's Cliff Swallow,DIB-10K_51,7413.Preuss's Cliff Swallow,44
red_sea_cliff_swallow,Red Sea Cliff Swallow,DIB-10K_51,7414.Red Sea Cliff Swallow,11
south_african_cliff_swallow,South African Cliff Swallow,DIB-10K_51,7415.South African Cliff Swallow,57
forest_swallow,Forest Swallow,DIB-10K_51,7416.Forest Swallow,13
streak_throated_swallow,Streak-throated Swallow,DIB-10K_51,7417.Streak-throated Swallow,320
fairy_martin,Fairy Martin,DIB-10K_51,7418.Fairy Martin,700
tree_martin,Tree Martin,DIB-10K_51,7419.Tree Martin,722
