bird_name,bird_name_raw,dataset_part,folder,nb_images
brown_capped_fantail,Brown-capped Fantail,DIB-10K_47,6611.Brown-capped Fantail,22
cinnamon_tailed_fantail,Cinnamon-tailed Fantail,DIB-10K_47,6612.Cinnamon-tailed Fantail,35
northern_fantail,Northern Fantail,DIB-10K_47,6613.Northern Fantail,529
cockerells_fantail,Cockerell's Fantail,DIB-10K_47,6614.Cockerell's Fantail,9
sooty_thicket_fantail,Sooty Thicket Fantail,DIB-10K_47,6615.Sooty Thicket Fantail,14
black_thicket_fantail,Black Thicket Fantail,DIB-10K_47,6616.Black Thicket Fantail,11
white_bellied_thicket_fantail,White-bellied Thicket Fantail,DIB-10K_47,6617.White-bellied Thicket Fantail,10
black_fantail,Black Fantail,DIB-10K_47,6618.Black Fantail,36
chestnut_bellied_fantail,Chestnut-bellied Fantail,DIB-10K_47,6619.Chestnut-bellied Fantail,16
friendly_fantail,Friendly Fantail,DIB-10K_47,6620.Friendly Fantail,90
grey_fantail,Grey Fantail,DIB-10K_47,6621.Grey Fantail,1783
new_zealand_fantail,New Zealand Fantail,DIB-10K_47,6622.New Zealand Fantail,1681
mangrove_fantail,Mangrove Fantail,DIB-10K_47,6623.Mangrove Fantail,75
brown_fantail,Brown Fantail,DIB-10K_47,6624.Brown Fantail,13
makira_fantail,Makira Fantail,DIB-10K_47,6625.Makira Fantail,4
rennell_fantail,Rennell Fantail,DIB-10K_47,6626.Rennell Fantail,13
streaked_fantail,Streaked Fantail,DIB-10K_47,6627.Streaked Fantail,80
kadavu_fantail,Kadavu Fantail,DIB-10K_47,6628.Kadavu Fantail,13
samoan_fantail,Samoan Fantail,DIB-10K_47,6629.Samoan Fantail,47
rufous_tailed_fantail,Rufous-tailed Fantail,DIB-10K_47,6630.Rufous-tailed Fantail,26
black_and_cinnamon_fantail,Black-and-cinnamon Fantail,DIB-10K_47,6631.Black-and-cinnamon Fantail,38
dimorphic_fantail,Dimorphic Fantail,DIB-10K_47,6632.Dimorphic Fantail,11
palau_fantail,Palau Fantail,DIB-10K_47,6633.Palau Fantail,37
streak_breasted_fantail,Streak-breasted Fantail,DIB-10K_47,6634.Streak-breasted Fantail,19
tawny_backed_fantail,Tawny-backed Fantail,DIB-10K_47,6635.Tawny-backed Fantail,15
sulawesi_fantail,Sulawesi Fantail,DIB-10K_47,6636.Sulawesi Fantail,23
long_tailed_fantail,Long-tailed Fantail,DIB-10K_47,6637.Long-tailed Fantail,30
rufous_backed_fantail,Rufous-backed Fantail,DIB-10K_47,6638.Rufous-backed Fantail,7
bismarck_fantail,Bismarck Fantail,DIB-10K_47,6639.Bismarck Fantail,9
mussau_fantail,Mussau Fantail,DIB-10K_47,6640.Mussau Fantail,1
malaita_fantail,Malaita Fantail,DIB-10K_47,6641.Malaita Fantail,3
manus_fantail,Manus Fantail,DIB-10K_47,6642.Manus Fantail,38
rufous_fantail,Rufous Fantail,DIB-10K_47,6643.Rufous Fantail,829
pohnpei_fantail,Pohnpei Fantail,DIB-10K_47,6644.Pohnpei Fantail,20
arafura_fantail,Arafura Fantail,DIB-10K_47,6645.Arafura Fantail,173
taveuni_silktail,Taveuni Silktail,DIB-10K_47,6646.Taveuni Silktail,30
natewa_silktail,Natewa Silktail,DIB-10K_47,6647.Natewa Silktail,18
drongo_fantail,Drongo Fantail,DIB-10K_47,6648.Drongo Fantail,20
black_naped_monarch,Black-naped Monarch,DIB-10K_47,6649.Black-naped Monarch,2156
pale_blue_monarch,Pale-blue Monarch,DIB-10K_47,6650.Pale-blue Monarch,85
short_crested_monarch,Short-crested Monarch,DIB-10K_47,6651.Short-crested Monarch,23
celestial_monarch,Celestial Monarch,DIB-10K_47,6652.Celestial Monarch,39
cerulean_paradise_flycatcher,Cerulean Paradise Flycatcher,DIB-10K_47,6653.Cerulean Paradise Flycatcher,21
blue_mantled_crested_flycatcher,Blue-mantled Crested Flycatcher,DIB-10K_47,6654.Blue-mantled Crested Flycatcher,65
blue_headed_crested_flycatcher,Blue-headed Crested Flycatcher,DIB-10K_47,6655.Blue-headed Crested Flycatcher,10
bedfords_paradise_flycatcher,Bedford's Paradise Flycatcher,DIB-10K_47,6656.Bedford's Paradise Flycatcher,4
rufous_vented_paradise_flycatcher,Rufous-vented Paradise Flycatcher,DIB-10K_47,6657.Rufous-vented Paradise Flycatcher,34
red_bellied_paradise_flycatcher,Red-bellied Paradise Flycatcher,DIB-10K_47,6658.Red-bellied Paradise Flycatcher,175
annobon_paradise_flycatcher,Annobon Paradise Flycatcher,DIB-10K_47,6659.Annobon Paradise Flycatcher,3
batess_paradise_flycatcher,Bates's Paradise Flycatcher,DIB-10K_47,6660.Bates's Paradise Flycatcher,2
african_paradise_flycatcher,African Paradise Flycatcher,DIB-10K_47,6661.African Paradise Flycatcher,1149
indian_paradise_flycatcher,Indian Paradise Flycatcher,DIB-10K_47,6662.Indian Paradise Flycatcher,1636
blyths_paradise_flycatcher,Blyth's Paradise Flycatcher,DIB-10K_47,6663.Blyth's Paradise Flycatcher,155
amur_paradise_flycatcher,Amur Paradise Flycatcher,DIB-10K_47,6664.Amur Paradise Flycatcher,203
japanese_paradise_flycatcher,Japanese Paradise Flycatcher,DIB-10K_47,6665.Japanese Paradise Flycatcher,517
blue_paradise_flycatcher,Blue Paradise Flycatcher,DIB-10K_47,6666.Blue Paradise Flycatcher,53
rufous_paradise_flycatcher,Rufous Paradise Flycatcher,DIB-10K_47,6667.Rufous Paradise Flycatcher,52
sao_tome_paradise_flycatcher,Sao Tome Paradise Flycatcher,DIB-10K_47,6668.Sao Tome Paradise Flycatcher,53
malagasy_paradise_flycatcher,Malagasy Paradise Flycatcher,DIB-10K_47,6669.Malagasy Paradise Flycatcher,555
seychelles_paradise_flycatcher,Seychelles Paradise Flycatcher,DIB-10K_47,6670.Seychelles Paradise Flycatcher,259
mascarene_paradise_flycatcher,Mascarene Paradise Flycatcher,DIB-10K_47,6671.Mascarene Paradise Flycatcher,177
kauai_elepaio,Kauai Elepaio,DIB-10K_47,6672.Kauai Elepaio,185
oahu_elepaio,Oahu Elepaio,DIB-10K_47,6673.Oahu Elepaio,108
hawaii_elepaio,Hawaii Elepaio,DIB-10K_47,6674.Hawaii Elepaio,265
rarotonga_monarch,Rarotonga Monarch,DIB-10K_47,6675.Rarotonga Monarch,43
tahiti_monarch,Tahiti Monarch,DIB-10K_47,6676.Tahiti Monarch,46
maupiti_monarch,Maupiti Monarch,DIB-10K_47,6677.Maupiti Monarch,2
marquesan_monarch,Marquesan Monarch,DIB-10K_47,6678.Marquesan Monarch,12
ua_pou_monarch,Ua Pou Monarch,DIB-10K_47,6679.Ua Pou Monarch,14
nuku_hiva_monarch,Nuku Hiva Monarch,DIB-10K_47,6680.Nuku Hiva Monarch,5
iphis_monarch,Iphis Monarch,DIB-10K_47,6681.Iphis Monarch,17
eiao_monarch,Eiao Monarch,DIB-10K_47,6682.Eiao Monarch,2
fatu_hiva_monarch,Fatu Hiva Monarch,DIB-10K_47,6683.Fatu Hiva Monarch,14
vanikoro_monarch,Vanikoro Monarch,DIB-10K_47,6684.Vanikoro Monarch,5
versicolored_monarch,Versicolored Monarch,DIB-10K_47,6685.Versicolored Monarch,8
slaty_monarch,Slaty Monarch,DIB-10K_47,6686.Slaty Monarch,32
buff_bellied_monarch,Buff-bellied Monarch,DIB-10K_47,6687.Buff-bellied Monarch,24
southern_shrikebill,Southern Shrikebill,DIB-10K_47,6688.Southern Shrikebill,53
fiji_shrikebill,Fiji Shrikebill,DIB-10K_47,6689.Fiji Shrikebill,50
black_throated_shrikebill,Black-throated Shrikebill,DIB-10K_47,6690.Black-throated Shrikebill,22
santa_cruz_shrikebill,Santa Cruz Shrikebill,DIB-10K_47,6691.Santa Cruz Shrikebill,5
rennell_shrikebill,Rennell Shrikebill,DIB-10K_47,6692.Rennell Shrikebill,40
chuuk_monarch,Chuuk Monarch,DIB-10K_47,6693.Chuuk Monarch,18
black_monarch,Black Monarch,DIB-10K_47,6694.Black Monarch,498
spot_winged_monarch,Spot-winged Monarch,DIB-10K_47,6695.Spot-winged Monarch,27
black_bibbed_monarch,Black-bibbed Monarch,DIB-10K_47,6696.Black-bibbed Monarch,5
flores_monarch,Flores Monarch,DIB-10K_47,6697.Flores Monarch,24
black_chinned_monarch,Black-chinned Monarch,DIB-10K_47,6698.Black-chinned Monarch,12
spectacled_monarch,Spectacled Monarch,DIB-10K_47,6699.Spectacled Monarch,323
moluccan_monarch,Moluccan Monarch,DIB-10K_47,6700.Moluccan Monarch,14
white_tailed_monarch,White-tailed Monarch,DIB-10K_47,6701.White-tailed Monarch,11
white_tipped_monarch,White-tipped Monarch,DIB-10K_47,6702.White-tipped Monarch,13
black_tipped_monarch,Black-tipped Monarch,DIB-10K_47,6703.Black-tipped Monarch,7
kofiau_monarch,Kofiau Monarch,DIB-10K_47,6704.Kofiau Monarch,4
biak_monarch,Biak Monarch,DIB-10K_47,6705.Biak Monarch,11
hooded_monarch,Hooded Monarch,DIB-10K_47,6706.Hooded Monarch,10
manus_monarch,Manus Monarch,DIB-10K_47,6707.Manus Monarch,9
mussau_monarch,Mussau Monarch,DIB-10K_47,6708.Mussau Monarch,3
black_tailed_monarch,Black-tailed Monarch,DIB-10K_47,6709.Black-tailed Monarch,10
solomons_monarch,Solomons Monarch,DIB-10K_47,6710.Solomons Monarch,6
kolombangara_monarch,Kolombangara Monarch,DIB-10K_47,6711.Kolombangara Monarch,3
white_collared_monarch,White-collared Monarch,DIB-10K_47,6712.White-collared Monarch,11
rufous_monarch,Rufous Monarch,DIB-10K_47,6713.Rufous Monarch,5
island_monarch,Island Monarch,DIB-10K_47,6714.Island Monarch,64
black_faced_monarch,Black-faced Monarch,DIB-10K_47,6715.Black-faced Monarch,545
black_winged_monarch,Black-winged Monarch,DIB-10K_47,6716.Black-winged Monarch,52
bougainville_monarch,Bougainville Monarch,DIB-10K_47,6717.Bougainville Monarch,6
chestnut_bellied_monarch,Chestnut-bellied Monarch,DIB-10K_47,6718.Chestnut-bellied Monarch,31
white_capped_monarch,White-capped Monarch,DIB-10K_47,6719.White-capped Monarch,22
yap_monarch,Yap Monarch,DIB-10K_47,6720.Yap Monarch,18
tinian_monarch,Tinian Monarch,DIB-10K_47,6721.Tinian Monarch,25
