bird_name,bird_name_raw,dataset_part,folder,nb_images
green_fronted_hummingbird,Green-fronted Hummingbird,DIB-10K_31,3000.Green-fronted Hummingbird,69
cinnamon_sided_hummingbird,Cinnamon-sided Hummingbird,DIB-10K_31,3001.Cinnamon-sided Hummingbird,18
glittering_throated_emerald,Glittering-throated Emerald,DIB-10K_31,3002.Glittering-throated Emerald,1363
sapphire_spangled_emerald,Sapphire-spangled Emerald,DIB-10K_31,3003.Sapphire-spangled Emerald,543
blue_chested_hummingbird,Blue-chested Hummingbird,DIB-10K_31,3004.Blue-chested Hummingbird,469
charming_hummingbird,Charming Hummingbird,DIB-10K_31,3005.Charming Hummingbird,250
purple_chested_hummingbird,Purple-chested Hummingbird,DIB-10K_31,3006.Purple-chested Hummingbird,109
mangrove_hummingbird,Mangrove Hummingbird,DIB-10K_31,3007.Mangrove Hummingbird,157
honduran_emerald,Honduran Emerald,DIB-10K_31,3008.Honduran Emerald,171
steely_vented_hummingbird,Steely-vented Hummingbird,DIB-10K_31,3009.Steely-vented Hummingbird,468
indigo_capped_hummingbird,Indigo-capped Hummingbird,DIB-10K_31,3010.Indigo-capped Hummingbird,353
snowy_bellied_hummingbird,Snowy-bellied Hummingbird,DIB-10K_31,3011.Snowy-bellied Hummingbird,478
berylline_hummingbird,Berylline Hummingbird,DIB-10K_31,3012.Berylline Hummingbird,835
blue_tailed_hummingbird,Blue-tailed Hummingbird,DIB-10K_31,3013.Blue-tailed Hummingbird,124
blue_vented_hummingbird,Blue-vented Hummingbird,DIB-10K_31,3014.Blue-vented Hummingbird,109
green_bellied_hummingbird,Green-bellied Hummingbird,DIB-10K_31,3015.Green-bellied Hummingbird,136
copper_rumped_hummingbird,Copper-rumped Hummingbird,DIB-10K_31,3016.Copper-rumped Hummingbird,738
snowcap,Snowcap,DIB-10K_31,3017.Snowcap,549
santa_marta_blossomcrown,Santa Marta Blossomcrown,DIB-10K_31,3018.Santa Marta Blossomcrown,78
tolima_blossomcrown,Tolima Blossomcrown,DIB-10K_31,3019.Tolima Blossomcrown,43
white_vented_plumeleteer,White-vented Plumeleteer,DIB-10K_31,3020.White-vented Plumeleteer,893
