bird_name,bird_name_raw,dataset_part,folder,nb_images
tawny_browed_owl,Tawny-browed Owl,DIB-10K_29,2496.Tawny-browed Owl,346
band_bellied_owl,Band-bellied Owl,DIB-10K_29,2497.Band-bellied Owl,124
northern_hawk_owl,Northern Hawk-Owl,DIB-10K_29,2498.Northern Hawk-Owl,2729
eurasian_pygmy_owl,Eurasian Pygmy Owl,DIB-10K_29,2499.Eurasian Pygmy Owl,1731
collared_owlet,Collared Owlet,DIB-10K_29,2500.Collared Owlet,532
pearl_spotted_owlet,Pearl-spotted Owlet,DIB-10K_29,2501.Pearl-spotted Owlet,944
northern_pygmy_owl,Northern Pygmy Owl,DIB-10K_29,2502.Northern Pygmy Owl,626
mountain_pygmy_owl,Mountain Pygmy Owl,DIB-10K_29,2503.Mountain Pygmy Owl,1072
baja_pygmy_owl,Baja Pygmy Owl,DIB-10K_29,2504.Baja Pygmy Owl,50
guatemalan_pygmy_owl,Guatemalan Pygmy Owl,DIB-10K_29,2505.Guatemalan Pygmy Owl,74
costa_rican_pygmy_owl,Costa Rican Pygmy Owl,DIB-10K_29,2506.Costa Rican Pygmy Owl,235
andean_pygmy_owl,Andean Pygmy Owl,DIB-10K_29,2507.Andean Pygmy Owl,216
cloud_forest_pygmy_owl,Cloud-forest Pygmy Owl,DIB-10K_29,2508.Cloud-forest Pygmy Owl,128
yungas_pygmy_owl,Yungas Pygmy Owl,DIB-10K_29,2509.Yungas Pygmy Owl,72
colima_pygmy_owl,Colima Pygmy Owl,DIB-10K_29,2510.Colima Pygmy Owl,112
tamaulipas_pygmy_owl,Tamaulipas Pygmy Owl,DIB-10K_29,2511.Tamaulipas Pygmy Owl,83
pernambuco_pygmy_owl,Pernambuco Pygmy Owl,DIB-10K_29,2512.Pernambuco Pygmy Owl,7
central_american_pygmy_owl,Central American Pygmy Owl,DIB-10K_29,2513.Central American Pygmy Owl,131
subtropical_pygmy_owl,Subtropical Pygmy Owl,DIB-10K_29,2514.Subtropical Pygmy Owl,20
amazonian_pygmy_owl,Amazonian Pygmy Owl,DIB-10K_29,2515.Amazonian Pygmy Owl,106
east_brazilian_pygmy_owl,East Brazilian Pygmy Owl,DIB-10K_29,2516.East Brazilian Pygmy Owl,111
ferruginous_pygmy_owl,Ferruginous Pygmy Owl,DIB-10K_29,2517.Ferruginous Pygmy Owl,2336
pacific_pygmy_owl,Pacific Pygmy Owl,DIB-10K_29,2518.Pacific Pygmy Owl,223
austral_pygmy_owl,Austral Pygmy Owl,DIB-10K_29,2519.Austral Pygmy Owl,377
cuban_pygmy_owl,Cuban Pygmy Owl,DIB-10K_29,2520.Cuban Pygmy Owl,471
red_chested_owlet,Red-chested Owlet,DIB-10K_29,2521.Red-chested Owlet,56
sjöstedts_barred_owlet,Sjöstedt's Barred Owlet,DIB-10K_29,2522.Sjöstedt's Barred Owlet,14
asian_barred_owlet,Asian Barred Owlet,DIB-10K_29,2523.Asian Barred Owlet,948
javan_owlet,Javan Owlet,DIB-10K_29,2524.Javan Owlet,35
jungle_owlet,Jungle Owlet,DIB-10K_29,2525.Jungle Owlet,734
chestnut_backed_owlet,Chestnut-backed Owlet,DIB-10K_29,2526.Chestnut-backed Owlet,185
african_barred_owlet,African Barred Owlet,DIB-10K_29,2527.African Barred Owlet,337
albertine_owlet,Albertine Owlet,DIB-10K_29,2528.Albertine Owlet,8
long_whiskered_owlet,Long-whiskered Owlet,DIB-10K_29,2529.Long-whiskered Owlet,143
elf_owl,Elf Owl,DIB-10K_29,2530.Elf Owl,494
little_owl,Little Owl,DIB-10K_29,2531.Little Owl,2676
spotted_owlet,Spotted Owlet,DIB-10K_29,2532.Spotted Owlet,2220
burrowing_owl,Burrowing Owl,DIB-10K_29,2533.Burrowing Owl,3059
forest_owlet,Forest Owlet,DIB-10K_29,2534.Forest Owlet,126
boreal_owl,Boreal Owl,DIB-10K_29,2535.Boreal Owl,1484
northern_saw_whet_owl,Northern Saw-whet Owl,DIB-10K_29,2536.Northern Saw-whet Owl,2101
bermuda_saw_whet_owl,Bermuda Saw-whet Owl,DIB-10K_29,2537.Bermuda Saw-whet Owl,12
unspotted_saw_whet_owl,Unspotted Saw-whet Owl,DIB-10K_29,2538.Unspotted Saw-whet Owl,130
buff_fronted_owl,Buff-fronted Owl,DIB-10K_29,2539.Buff-fronted Owl,147
