bird_name,bird_name_raw,dataset_part,folder,nb_images
lesser_necklaced_laughingthrush,Lesser Necklaced Laughingthrush,DIB-10K_53,8055.Lesser Necklaced Laughingthrush,402
greater_necklaced_laughingthrush,Greater Necklaced Laughingthrush,DIB-10K_53,8056.Greater Necklaced Laughingthrush,304
chestnut_backed_laughingthrush,Chestnut-backed Laughingthrush,DIB-10K_53,8057.Chestnut-backed Laughingthrush,27
black_throated_laughingthrush,Black-throated Laughingthrush,DIB-10K_53,8058.Black-throated Laughingthrush,119
white_cheeked_laughingthrush,White-cheeked Laughingthrush,DIB-10K_53,8059.White-cheeked Laughingthrush,33
rufous_necked_laughingthrush,Rufous-necked Laughingthrush,DIB-10K_53,8060.Rufous-necked Laughingthrush,63
yellow_throated_laughingthrush,Yellow-throated Laughingthrush,DIB-10K_53,8061.Yellow-throated Laughingthrush,13
blue_crowned_laughingthrush,Blue-crowned Laughingthrush,DIB-10K_53,8062.Blue-crowned Laughingthrush,90
wayanad_laughingthrush,Wayanad Laughingthrush,DIB-10K_53,8063.Wayanad Laughingthrush,17
rufous_vented_laughingthrush,Rufous-vented Laughingthrush,DIB-10K_53,8064.Rufous-vented Laughingthrush,5
plain_laughingthrush,Plain Laughingthrush,DIB-10K_53,8065.Plain Laughingthrush,26
grey_sided_laughingthrush,Grey-sided Laughingthrush,DIB-10K_53,8066.Grey-sided Laughingthrush,58
rusty_laughingthrush,Rusty Laughingthrush,DIB-10K_53,8067.Rusty Laughingthrush,43
buffy_laughingthrush,Buffy Laughingthrush,DIB-10K_53,8068.Buffy Laughingthrush,30
white_browed_laughingthrush,White-browed Laughingthrush,DIB-10K_53,8069.White-browed Laughingthrush,228
chestnut_capped_laughingthrush,Chestnut-capped Laughingthrush,DIB-10K_53,8070.Chestnut-capped Laughingthrush,139
chestnut_hooded_laughingthrush,Chestnut-hooded Laughingthrush,DIB-10K_53,8071.Chestnut-hooded Laughingthrush,78
spot_breasted_laughingthrush,Spot-breasted Laughingthrush,DIB-10K_53,8072.Spot-breasted Laughingthrush,114
orange_breasted_laughingthrush,Orange-breasted Laughingthrush,DIB-10K_53,8073.Orange-breasted Laughingthrush,107
striated_laughingthrush,Striated Laughingthrush,DIB-10K_53,8074.Striated Laughingthrush,197
black_laughingthrush,Black Laughingthrush,DIB-10K_53,8075.Black Laughingthrush,45
bare_headed_laughingthrush,Bare-headed Laughingthrush,DIB-10K_53,8076.Bare-headed Laughingthrush,27
streaked_laughingthrush,Streaked Laughingthrush,DIB-10K_53,8077.Streaked Laughingthrush,392
bhutan_laughingthrush,Bhutan Laughingthrush,DIB-10K_53,8078.Bhutan Laughingthrush,78
striped_laughingthrush,Striped Laughingthrush,DIB-10K_53,8079.Striped Laughingthrush,40
brown_capped_laughingthrush,Brown-capped Laughingthrush,DIB-10K_53,8080.Brown-capped Laughingthrush,45
blue_winged_laughingthrush,Blue-winged Laughingthrush,DIB-10K_53,8081.Blue-winged Laughingthrush,103
scaly_laughingthrush,Scaly Laughingthrush,DIB-10K_53,8082.Scaly Laughingthrush,140
elliots_laughingthrush,Elliot's Laughingthrush,DIB-10K_53,8083.Elliot's Laughingthrush,110
