bird_name,bird_name_raw,dataset_part,folder,nb_images
rock_kestrel,Rock Kestrel,DIB-10K_37,3962.Rock Kestrel,301
malagasy_kestrel,Malagasy Kestrel,DIB-10K_37,3963.Malagasy Kestrel,295
mauritius_kestrel,Mauritius Kestrel,DIB-10K_37,3964.Mauritius Kestrel,192
reunion_kestrel,Reunion Kestrel,DIB-10K_37,3965.Reunion Kestrel,5
seychelles_kestrel,Seychelles Kestrel,DIB-10K_37,3966.Seychelles Kestrel,121
spotted_kestrel,Spotted Kestrel,DIB-10K_37,3967.Spotted Kestrel,98
nankeen_kestrel,Nankeen Kestrel,DIB-10K_37,3968.Nankeen Kestrel,2100
american_kestrel,American Kestrel,DIB-10K_37,3969.American Kestrel,2715
greater_kestrel,Greater Kestrel,DIB-10K_37,3970.Greater Kestrel,606
fox_kestrel,Fox Kestrel,DIB-10K_37,3971.Fox Kestrel,93
grey_kestrel,Grey Kestrel,DIB-10K_37,3972.Grey Kestrel,421
dickinsons_kestrel,Dickinson's Kestrel,DIB-10K_37,3973.Dickinson's Kestrel,133
banded_kestrel,Banded Kestrel,DIB-10K_37,3974.Banded Kestrel,106
red_necked_falcon,Red-necked Falcon,DIB-10K_37,3975.Red-necked Falcon,581
red_footed_falcon,Red-footed Falcon,DIB-10K_37,3976.Red-footed Falcon,2667
amur_falcon,Amur Falcon,DIB-10K_37,3977.Amur Falcon,1177
eleonoras_falcon,Eleonora's Falcon,DIB-10K_37,3978.Eleonora's Falcon,1262
sooty_falcon,Sooty Falcon,DIB-10K_37,3979.Sooty Falcon,387
aplomado_falcon,Aplomado Falcon,DIB-10K_37,3980.Aplomado Falcon,1855
merlin,Merlin,DIB-10K_37,3981.Merlin,2256
bat_falcon,Bat Falcon,DIB-10K_37,3982.Bat Falcon,1312
orange_breasted_falcon,Orange-breasted Falcon,DIB-10K_37,3983.Orange-breasted Falcon,414
eurasian_hobby,Eurasian Hobby,DIB-10K_37,3984.Eurasian Hobby,2475
african_hobby,African Hobby,DIB-10K_37,3985.African Hobby,96
oriental_hobby,Oriental Hobby,DIB-10K_37,3986.Oriental Hobby,85
australian_hobby,Australian Hobby,DIB-10K_37,3987.Australian Hobby,1266
new_zealand_falcon,New Zealand Falcon,DIB-10K_37,3988.New Zealand Falcon,1530
brown_falcon,Brown Falcon,DIB-10K_37,3989.Brown Falcon,2159
grey_falcon,Grey Falcon,DIB-10K_37,3990.Grey Falcon,168
black_falcon,Black Falcon,DIB-10K_37,3991.Black Falcon,384
lanner_falcon,Lanner Falcon,DIB-10K_37,3992.Lanner Falcon,1671
laggar_falcon,Laggar Falcon,DIB-10K_37,3993.Laggar Falcon,486
saker_falcon,Saker Falcon,DIB-10K_37,3994.Saker Falcon,1781
gyrfalcon,Gyrfalcon,DIB-10K_37,3995.Gyrfalcon,2607
prairie_falcon,Prairie Falcon,DIB-10K_37,3996.Prairie Falcon,1758
peregrine_falcon,Peregrine Falcon,DIB-10K_37,3997.Peregrine Falcon,2678
taita_falcon,Taita Falcon,DIB-10K_37,3999.Taita Falcon,56
kakapo,Kakapo,DIB-10K_37,4000.Kakapo,181
kea,Kea,DIB-10K_37,4001.Kea,2158
new_zealand_kaka,New Zealand Kaka,DIB-10K_37,4002.New Zealand Kaka,1402
norfolk_kaka,Norfolk Kaka,DIB-10K_37,4003.Norfolk Kaka,41
cockatiel,Cockatiel,DIB-10K_37,4004.Cockatiel,2315
red_tailed_black_cockatoo,Red-tailed Black Cockatoo,DIB-10K_37,4005.Red-tailed Black Cockatoo,1752
