bird_name,bird_name_raw,dataset_part,folder,nb_images
black_billed_magpie,Black-billed Magpie,DIB-10K_48,6820.Black-billed Magpie,2357
yellow_billed_magpie,Yellow-billed Magpie,DIB-10K_48,6821.Yellow-billed Magpie,672
stresemanns_bushcrow,Stresemann's Bushcrow,DIB-10K_48,6822.Stresemann's Bushcrow,116
hendersons_ground_jay,Henderson's Ground Jay,DIB-10K_48,6823.Henderson's Ground Jay,80
biddulphs_ground_jay,Biddulph's Ground Jay,DIB-10K_48,6824.Biddulph's Ground Jay,45
panders_ground_jay,Pander's Ground Jay,DIB-10K_48,6825.Pander's Ground Jay,134
pleskes_ground_jay,Pleske's Ground Jay,DIB-10K_48,6826.Pleske's Ground Jay,29
clarks_nutcracker,Clark's Nutcracker,DIB-10K_48,6827.Clark's Nutcracker,2035
spotted_nutcracker,Spotted Nutcracker,DIB-10K_48,6828.Spotted Nutcracker,2334
large_spotted_nutcracker,Large-spotted Nutcracker,DIB-10K_48,6829.Large-spotted Nutcracker,35
red_billed_chough,Red-billed Chough,DIB-10K_48,6830.Red-billed Chough,2722
alpine_chough,Alpine Chough,DIB-10K_48,6831.Alpine Chough,2568
piapiac,Piapiac,DIB-10K_48,6832.Piapiac,432
western_jackdaw,Western Jackdaw,DIB-10K_48,6833.Western Jackdaw,4226
daurian_jackdaw,Daurian Jackdaw,DIB-10K_48,6834.Daurian Jackdaw,287
house_crow,House Crow,DIB-10K_48,6835.House Crow,2250
new_caledonian_crow,New Caledonian Crow,DIB-10K_48,6836.New Caledonian Crow,146
banggai_crow,Banggai Crow,DIB-10K_48,6837.Banggai Crow,34
slender_billed_crow,Slender-billed Crow,DIB-10K_48,6838.Slender-billed Crow,144
violet_crow,Violet Crow,DIB-10K_48,6839.Violet Crow,29
piping_crow,Piping Crow,DIB-10K_48,6840.Piping Crow,29
flores_crow,Flores Crow,DIB-10K_48,6841.Flores Crow,21
mariana_crow,Mariana Crow,DIB-10K_48,6842.Mariana Crow,34
long_billed_crow,Long-billed Crow,DIB-10K_48,6843.Long-billed Crow,49
white_billed_crow,White-billed Crow,DIB-10K_48,6844.White-billed Crow,155
bougainville_crow,Bougainville Crow,DIB-10K_48,6845.Bougainville Crow,6
brown_headed_crow,Brown-headed Crow,DIB-10K_48,6846.Brown-headed Crow,31
grey_crow,Grey Crow,DIB-10K_48,6847.Grey Crow,99
cape_crow,Cape Crow,DIB-10K_48,6848.Cape Crow,405
rook,Rook,DIB-10K_48,6849.Rook,2789
american_crow,American Crow,DIB-10K_48,6850.American Crow,2611
northwestern_crow,Northwestern Crow,DIB-10K_48,6851.Northwestern Crow,2027
tamaulipas_crow,Tamaulipas Crow,DIB-10K_48,6852.Tamaulipas Crow,231
sinaloa_crow,Sinaloa Crow,DIB-10K_48,6853.Sinaloa Crow,121
fish_crow,Fish Crow,DIB-10K_48,6854.Fish Crow,1283
hispaniolan_palm_crow,Hispaniolan Palm Crow,DIB-10K_48,6855.Hispaniolan Palm Crow,126
cuban_palm_crow,Cuban Palm Crow,DIB-10K_48,6856.Cuban Palm Crow,64
jamaican_crow,Jamaican Crow,DIB-10K_48,6857.Jamaican Crow,78
cuban_crow,Cuban Crow,DIB-10K_48,6858.Cuban Crow,159
white_necked_crow,White-necked Crow,DIB-10K_48,6859.White-necked Crow,151
hawaiian_crow,Hawaiian Crow,DIB-10K_48,6860.Hawaiian Crow,72
carrion_crow,Carrion Crow,DIB-10K_48,6861.Carrion Crow,2844
hooded_crow,Hooded Crow,DIB-10K_48,6862.Hooded Crow,2334
collared_crow,Collared Crow,DIB-10K_48,6863.Collared Crow,226
large_billed_crow,Large-billed Crow,DIB-10K_48,6864.Large-billed Crow,2021
eastern_jungle_crow,Eastern Jungle Crow,DIB-10K_48,6865.Eastern Jungle Crow,67
indian_jungle_crow,Indian Jungle Crow,DIB-10K_48,6866.Indian Jungle Crow,266
torresian_crow,Torresian Crow,DIB-10K_48,6867.Torresian Crow,920
bismarck_crow,Bismarck Crow,DIB-10K_48,6868.Bismarck Crow,17
little_crow,Little Crow,DIB-10K_48,6869.Little Crow,195
forest_raven,Forest Raven,DIB-10K_48,6870.Forest Raven,250
little_raven,Little Raven,DIB-10K_48,6871.Little Raven,875
australian_raven,Australian Raven,DIB-10K_48,6872.Australian Raven,1695
pied_crow,Pied Crow,DIB-10K_48,6873.Pied Crow,1851
brown_necked_raven,Brown-necked Raven,DIB-10K_48,6874.Brown-necked Raven,503
somali_crow,Somali Crow,DIB-10K_48,6875.Somali Crow,78
northern_raven,Northern Raven,DIB-10K_48,6876.Northern Raven,2063
chihuahuan_raven,Chihuahuan Raven,DIB-10K_48,6877.Chihuahuan Raven,714
