bird_name,bird_name_raw,dataset_part,folder,nb_images
indian_yellow_nosed_albatross,Indian Yellow-nosed Albatross,DIB-10K_8,588.Indian Yellow-nosed Albatross,490
bullers_albatross,Buller's Albatross,DIB-10K_8,589.Buller's Albatross,722
european_storm_petrel,European Storm Petrel,DIB-10K_8,590.European Storm Petrel,618
least_storm_petrel,Least Storm Petrel,DIB-10K_8,591.Least Storm Petrel,109
wedge_rumped_storm_petrel,Wedge-rumped Storm Petrel,DIB-10K_8,592.Wedge-rumped Storm Petrel,241
band_rumped_storm_petrel,Band-rumped Storm Petrel,DIB-10K_8,593.Band-rumped Storm Petrel,462
monteiros_storm_petrel,Monteiro's Storm Petrel,DIB-10K_8,594.Monteiro's Storm Petrel,21
cape_verde_storm_petrel,Cape Verde Storm Petrel,DIB-10K_8,595.Cape Verde Storm Petrel,18
swinhoes_storm_petrel,Swinhoe's Storm Petrel,DIB-10K_8,596.Swinhoe's Storm Petrel,76
leachs_storm_petrel,Leach's Storm Petrel,DIB-10K_8,597.Leach's Storm Petrel,818
townsends_storm_petrel,Townsend's Storm Petrel,DIB-10K_8,598.Townsend's Storm Petrel,62
ainleys_storm_petrel,Ainley's Storm Petrel,DIB-10K_8,599.Ainley's Storm Petrel,2
markhams_storm_petrel,Markham's Storm Petrel,DIB-10K_8,600.Markham's Storm Petrel,38
tristrams_storm_petrel,Tristram's Storm Petrel,DIB-10K_8,601.Tristram's Storm Petrel,70
black_storm_petrel,Black Storm Petrel,DIB-10K_8,602.Black Storm Petrel,324
guadalupe_storm_petrel,Guadalupe Storm Petrel,DIB-10K_8,603.Guadalupe Storm Petrel,19
matsudairas_storm_petrel,Matsudaira's Storm Petrel,DIB-10K_8,604.Matsudaira's Storm Petrel,95
ashy_storm_petrel,Ashy Storm Petrel,DIB-10K_8,605.Ashy Storm Petrel,176
hornbys_storm_petrel,Hornby's Storm Petrel,DIB-10K_8,606.Hornby's Storm Petrel,57
fork_tailed_storm_petrel,Fork-tailed Storm Petrel,DIB-10K_8,607.Fork-tailed Storm Petrel,637
southern_giant_petrel,Southern Giant Petrel,DIB-10K_8,608.Southern Giant Petrel,1895
northern_giant_petrel,Northern Giant Petrel,DIB-10K_8,609.Northern Giant Petrel,1440
northern_fulmar,Northern Fulmar,DIB-10K_8,610.Northern Fulmar,2942
southern_fulmar,Southern Fulmar,DIB-10K_8,611.Southern Fulmar,615
antarctic_petrel,Antarctic Petrel,DIB-10K_8,612.Antarctic Petrel,337
cape_petrel,Cape Petrel,DIB-10K_8,613.Cape Petrel,1211
snow_petrel,Snow Petrel,DIB-10K_8,614.Snow Petrel,449
blue_petrel,Blue Petrel,DIB-10K_8,615.Blue Petrel,241
broad_billed_prion,Broad-billed Prion,DIB-10K_8,616.Broad-billed Prion,156
salvins_prion,Salvin's Prion,DIB-10K_8,617.Salvin's Prion,60
antarctic_prion,Antarctic Prion,DIB-10K_8,618.Antarctic Prion,444
slender_billed_prion,Slender-billed Prion,DIB-10K_8,619.Slender-billed Prion,214
fairy_prion,Fairy Prion,DIB-10K_8,620.Fairy Prion,619
fulmar_prion,Fulmar Prion,DIB-10K_8,621.Fulmar Prion,93
kerguelen_petrel,Kerguelen Petrel,DIB-10K_8,622.Kerguelen Petrel,74
great_winged_petrel,Great-winged Petrel,DIB-10K_8,623.Great-winged Petrel,287
white_headed_petrel,White-headed Petrel,DIB-10K_8,624.White-headed Petrel,211
grey_faced_petrel,Grey-faced Petrel,DIB-10K_8,625.Grey-faced Petrel,210
atlantic_petrel,Atlantic Petrel,DIB-10K_8,626.Atlantic Petrel,99
providence_petrel,Providence Petrel,DIB-10K_8,627.Providence Petrel,362
magenta_petrel,Magenta Petrel,DIB-10K_8,628.Magenta Petrel,43
murphys_petrel,Murphy's Petrel,DIB-10K_8,629.Murphy's Petrel,153
soft_plumaged_petrel,Soft-plumaged Petrel,DIB-10K_8,630.Soft-plumaged Petrel,252
zinos_petrel,Zino's Petrel,DIB-10K_8,631.Zino's Petrel,77
feas_petrel,Fea's Petrel,DIB-10K_8,632.Fea's Petrel,207
desertas_petrel,Desertas Petrel,DIB-10K_8,633.Desertas Petrel,94
bermuda_petrel,Bermuda Petrel,DIB-10K_8,634.Bermuda Petrel,190
black_capped_petrel,Black-capped Petrel,DIB-10K_8,635.Black-capped Petrel,564
jamaican_petrel,Jamaican Petrel,DIB-10K_8,636.Jamaican Petrel,8
juan_fernandez_petrel,Juan Fernandez Petrel,DIB-10K_8,637.Juan Fernandez Petrel,151
vanuatu_petrel,Vanuatu Petrel,DIB-10K_8,638.Vanuatu Petrel,4
kermadec_petrel,Kermadec Petrel,DIB-10K_8,639.Kermadec Petrel,229
herald_petrel,Herald Petrel,DIB-10K_8,640.Herald Petrel,72
trindade_petrel,Trindade Petrel,DIB-10K_8,641.Trindade Petrel,107
henderson_petrel,Henderson Petrel,DIB-10K_8,642.Henderson Petrel,42
phoenix_petrel,Phoenix Petrel,DIB-10K_8,643.Phoenix Petrel,101
baraus_petrel,Barau's Petrel,DIB-10K_8,644.Barau's Petrel,164
hawaiian_petrel,Hawaiian Petrel,DIB-10K_8,645.Hawaiian Petrel,188
galapagos_petrel,Galapagos Petrel,DIB-10K_8,646.Galapagos Petrel,191
mottled_petrel,Mottled Petrel,DIB-10K_8,647.Mottled Petrel,192
white_necked_petrel,White-necked Petrel,DIB-10K_8,648.White-necked Petrel,163
black_winged_petrel,Black-winged Petrel,DIB-10K_8,649.Black-winged Petrel,250
chatham_petrel,Chatham Petrel,DIB-10K_8,650.Chatham Petrel,34
bonin_petrel,Bonin Petrel,DIB-10K_8,651.Bonin Petrel,173
goulds_petrel,Gould's Petrel,DIB-10K_8,652.Gould's Petrel,120
collared_petrel,Collared Petrel,DIB-10K_8,653.Collared Petrel,71
cooks_petrel,Cook's Petrel,DIB-10K_8,654.Cook's Petrel,314
de_filippis_petrel,De Filippi's Petrel,DIB-10K_8,655.De Filippi's Petrel,84
stejnegers_petrel,Stejneger's Petrel,DIB-10K_8,656.Stejneger's Petrel,56
pycrofts_petrel,Pycroft's Petrel,DIB-10K_8,657.Pycroft's Petrel,46
mascarene_petrel,Mascarene Petrel,DIB-10K_8,658.Mascarene Petrel,30
st._helena_petrel,St. Helena Petrel,DIB-10K_8,659.St. Helena Petrel,3
tahiti_petrel,Tahiti Petrel,DIB-10K_8,660.Tahiti Petrel,327
becks_petrel,Beck's Petrel,DIB-10K_8,661.Beck's Petrel,25
fiji_petrel,Fiji Petrel,DIB-10K_8,662.Fiji Petrel,10
grey_petrel,Grey Petrel,DIB-10K_8,663.Grey Petrel,142
white_chinned_petrel,White-chinned Petrel,DIB-10K_8,664.White-chinned Petrel,1122
spectacled_petrel,Spectacled Petrel,DIB-10K_8,665.Spectacled Petrel,150
black_petrel,Black Petrel,DIB-10K_8,666.Black Petrel,245
westland_petrel,Westland Petrel,DIB-10K_8,667.Westland Petrel,397
streaked_shearwater,Streaked Shearwater,DIB-10K_8,668.Streaked Shearwater,232
scopolis_shearwater,Scopoli's Shearwater,DIB-10K_8,669.Scopoli's Shearwater,1515
corys_shearwater,Cory's Shearwater,DIB-10K_8,670.Cory's Shearwater,1006
cape_verde_shearwater,Cape Verde Shearwater,DIB-10K_8,671.Cape Verde Shearwater,173
wedge_tailed_shearwater,Wedge-tailed Shearwater,DIB-10K_8,672.Wedge-tailed Shearwater,820
bullers_shearwater,Buller's Shearwater,DIB-10K_8,673.Buller's Shearwater,555
sooty_shearwater,Sooty Shearwater,DIB-10K_8,674.Sooty Shearwater,1008
short_tailed_shearwater,Short-tailed Shearwater,DIB-10K_8,675.Short-tailed Shearwater,612
pink_footed_shearwater,Pink-footed Shearwater,DIB-10K_8,676.Pink-footed Shearwater,828
flesh_footed_shearwater,Flesh-footed Shearwater,DIB-10K_8,677.Flesh-footed Shearwater,557
great_shearwater,Great Shearwater,DIB-10K_8,678.Great Shearwater,1015
christmas_shearwater,Christmas Shearwater,DIB-10K_8,679.Christmas Shearwater,113
