bird_name,bird_name_raw,dataset_part,folder,nb_images
buru_racket_tail,Buru Racket-tail,DIB-10K_39,4225.Buru Racket-tail,38
golden_mantled_racket_tail,Golden-mantled Racket-tail,DIB-10K_39,4226.Golden-mantled Racket-tail,26
mindanao_racket_tail,Mindanao Racket-tail,DIB-10K_39,4227.Mindanao Racket-tail,16
montane_racket_tail,Montane Racket-tail,DIB-10K_39,4228.Montane Racket-tail,10
blue_headed_racket_tail,Blue-headed Racket-tail,DIB-10K_39,4229.Blue-headed Racket-tail,46
mindoro_racket_tail,Mindoro Racket-tail,DIB-10K_39,4230.Mindoro Racket-tail,15
blue_winged_racket_tail,Blue-winged Racket-tail,DIB-10K_39,4231.Blue-winged Racket-tail,10
yellow_breasted_racket_tail,Yellow-breasted Racket-tail,DIB-10K_39,4232.Yellow-breasted Racket-tail,34
green_racket_tail,Green Racket-tail,DIB-10K_39,4233.Green Racket-tail,34
blue_crowned_racket_tail,Blue-crowned Racket-tail,DIB-10K_39,4234.Blue-crowned Racket-tail,33
eclectus_parrot,Eclectus Parrot,DIB-10K_39,4235.Eclectus Parrot,1386
red_cheeked_parrot,Red-cheeked Parrot,DIB-10K_39,4236.Red-cheeked Parrot,228
blue_collared_parrot,Blue-collared Parrot,DIB-10K_39,4237.Blue-collared Parrot,23
song_parrot,Song Parrot,DIB-10K_39,4238.Song Parrot,43
blue_rumped_parrot,Blue-rumped Parrot,DIB-10K_39,4239.Blue-rumped Parrot,311
great_billed_parrot,Great-billed Parrot,DIB-10K_39,4240.Great-billed Parrot,132
blue_naped_parrot,Blue-naped Parrot,DIB-10K_39,4241.Blue-naped Parrot,318
blue_backed_parrot,Blue-backed Parrot,DIB-10K_39,4242.Blue-backed Parrot,95
black_lored_parrot,Black-lored Parrot,DIB-10K_39,4243.Black-lored Parrot,22
grey_headed_parakeet,Grey-headed Parakeet,DIB-10K_39,4244.Grey-headed Parakeet,74
slaty_headed_parakeet,Slaty-headed Parakeet,DIB-10K_39,4245.Slaty-headed Parakeet,247
blossom_headed_parakeet,Blossom-headed Parakeet,DIB-10K_39,4246.Blossom-headed Parakeet,244
plum_headed_parakeet,Plum-headed Parakeet,DIB-10K_39,4247.Plum-headed Parakeet,1028
red_breasted_parakeet,Red-breasted Parakeet,DIB-10K_39,4248.Red-breasted Parakeet,1043
lord_derbys_parakeet,Lord Derby's Parakeet,DIB-10K_39,4249.Lord Derby's Parakeet,140
long_tailed_parakeet,Long-tailed Parakeet,DIB-10K_39,4250.Long-tailed Parakeet,558
blue_winged_parakeet,Blue-winged Parakeet,DIB-10K_39,4251.Blue-winged Parakeet,305
layards_parakeet,Layard's Parakeet,DIB-10K_39,4252.Layard's Parakeet,73
alexandrine_parakeet,Alexandrine Parakeet,DIB-10K_39,4253.Alexandrine Parakeet,1268
seychelles_parakeet,Seychelles Parakeet,DIB-10K_39,4254.Seychelles Parakeet,13
rose_ringed_parakeet,Rose-ringed Parakeet,DIB-10K_39,4255.Rose-ringed Parakeet,2447
echo_parakeet,Echo Parakeet,DIB-10K_39,4256.Echo Parakeet,118
newtons_parakeet,Newton's Parakeet,DIB-10K_39,4257.Newton's Parakeet,13
nicobar_parakeet,Nicobar Parakeet,DIB-10K_39,4258.Nicobar Parakeet,20
mascarene_grey_parakeet,Mascarene Grey Parakeet,DIB-10K_39,4259.Mascarene Grey Parakeet,3
brehms_tiger_parrot,Brehm's Tiger Parrot,DIB-10K_39,4260.Brehm's Tiger Parrot,157
painted_tiger_parrot,Painted Tiger Parrot,DIB-10K_39,4261.Painted Tiger Parrot,48
modest_tiger_parrot,Modest Tiger Parrot,DIB-10K_39,4262.Modest Tiger Parrot,23
madaraszs_tiger_parrot,Madarasz's Tiger Parrot,DIB-10K_39,4263.Madarasz's Tiger Parrot,14
red_rumped_parrot,Red-rumped Parrot,DIB-10K_39,4264.Red-rumped Parrot,2244
eastern_bluebonnet,Eastern Bluebonnet,DIB-10K_39,4265.Eastern Bluebonnet,350
naretha_bluebonnet,Naretha Bluebonnet,DIB-10K_39,4266.Naretha Bluebonnet,47
mulga_parrot,Mulga Parrot,DIB-10K_39,4267.Mulga Parrot,914
hooded_parrot,Hooded Parrot,DIB-10K_39,4268.Hooded Parrot,565
golden_shouldered_parrot,Golden-shouldered Parrot,DIB-10K_39,4269.Golden-shouldered Parrot,272
paradise_parrot,Paradise Parrot,DIB-10K_39,4270.Paradise Parrot,65
red_capped_parrot,Red-capped Parrot,DIB-10K_39,4271.Red-capped Parrot,428
green_rosella,Green Rosella,DIB-10K_39,4272.Green Rosella,522
