bird_name,bird_name_raw,dataset_part,folder,nb_images
grey_kingbird,Grey Kingbird,DIB-10K_43,5546.Grey Kingbird,1869
giant_kingbird,Giant Kingbird,DIB-10K_43,5547.Giant Kingbird,216
loggerhead_kingbird,Loggerhead Kingbird,DIB-10K_43,5548.Loggerhead Kingbird,932
greyish_mourner,Greyish Mourner,DIB-10K_43,5549.Greyish Mourner,160
pale_bellied_mourner,Pale-bellied Mourner,DIB-10K_43,5550.Pale-bellied Mourner,26
rufous_mourner,Rufous Mourner,DIB-10K_43,5551.Rufous Mourner,254
sibilant_sirystes,Sibilant Sirystes,DIB-10K_43,5552.Sibilant Sirystes,180
white_rumped_sirystes,White-rumped Sirystes,DIB-10K_43,5553.White-rumped Sirystes,50
todds_sirystes,Todd's Sirystes,DIB-10K_43,5554.Todd's Sirystes,8
choco_sirystes,Choco Sirystes,DIB-10K_43,5555.Choco Sirystes,35
rufous_casiornis,Rufous Casiornis,DIB-10K_43,5556.Rufous Casiornis,222
ash_throated_casiornis,Ash-throated Casiornis,DIB-10K_43,5557.Ash-throated Casiornis,49
rufous_flycatcher,Rufous Flycatcher,DIB-10K_43,5558.Rufous Flycatcher,123
yucatan_flycatcher,Yucatan Flycatcher,DIB-10K_43,5559.Yucatan Flycatcher,158
sad_flycatcher,Sad Flycatcher,DIB-10K_43,5560.Sad Flycatcher,150
dusky_capped_flycatcher,Dusky-capped Flycatcher,DIB-10K_43,5561.Dusky-capped Flycatcher,1228
swainsons_flycatcher,Swainson's Flycatcher,DIB-10K_43,5562.Swainson's Flycatcher,260
venezuelan_flycatcher,Venezuelan Flycatcher,DIB-10K_43,5563.Venezuelan Flycatcher,97
panamanian_flycatcher,Panamanian Flycatcher,DIB-10K_43,5564.Panamanian Flycatcher,328
short_crested_flycatcher,Short-crested Flycatcher,DIB-10K_43,5565.Short-crested Flycatcher,752
apical_flycatcher,Apical Flycatcher,DIB-10K_43,5566.Apical Flycatcher,250
pale_edged_flycatcher,Pale-edged Flycatcher,DIB-10K_43,5567.Pale-edged Flycatcher,468
sooty_crowned_flycatcher,Sooty-crowned Flycatcher,DIB-10K_43,5568.Sooty-crowned Flycatcher,61
ash_throated_flycatcher,Ash-throated Flycatcher,DIB-10K_43,5569.Ash-throated Flycatcher,2337
nuttings_flycatcher,Nutting's Flycatcher,DIB-10K_43,5570.Nutting's Flycatcher,410
great_crested_flycatcher,Great Crested Flycatcher,DIB-10K_43,5571.Great Crested Flycatcher,2633
brown_crested_flycatcher,Brown-crested Flycatcher,DIB-10K_43,5572.Brown-crested Flycatcher,1504
galapagos_flycatcher,Galapagos Flycatcher,DIB-10K_43,5573.Galapagos Flycatcher,632
grenada_flycatcher,Grenada Flycatcher,DIB-10K_43,5574.Grenada Flycatcher,71
rufous_tailed_flycatcher,Rufous-tailed Flycatcher,DIB-10K_43,5575.Rufous-tailed Flycatcher,146
la_sagras_flycatcher,La Sagra's Flycatcher,DIB-10K_43,5576.La Sagra's Flycatcher,645
stolid_flycatcher,Stolid Flycatcher,DIB-10K_43,5577.Stolid Flycatcher,225
puerto_rican_flycatcher,Puerto Rican Flycatcher,DIB-10K_43,5578.Puerto Rican Flycatcher,305
lesser_antillean_flycatcher,Lesser Antillean Flycatcher,DIB-10K_43,5579.Lesser Antillean Flycatcher,129
flammulated_flycatcher,Flammulated Flycatcher,DIB-10K_43,5580.Flammulated Flycatcher,106
large_headed_flatbill,Large-headed Flatbill,DIB-10K_43,5581.Large-headed Flatbill,106
rufous_tailed_flatbill,Rufous-tailed Flatbill,DIB-10K_43,5582.Rufous-tailed Flatbill,66
dusky_tailed_flatbill,Dusky-tailed Flatbill,DIB-10K_43,5583.Dusky-tailed Flatbill,33
