bird_name,bird_name_raw,dataset_part,folder,nb_images
malagasy_kingfisher,Malagasy Kingfisher,DIB-10K_33,3329.Malagasy Kingfisher,342
cerulean_kingfisher,Cerulean Kingfisher,DIB-10K_33,3330.Cerulean Kingfisher,267
blue_banded_kingfisher,Blue-banded Kingfisher,DIB-10K_33,3331.Blue-banded Kingfisher,316
shining_blue_kingfisher,Shining-blue Kingfisher,DIB-10K_33,3332.Shining-blue Kingfisher,141
blue_eared_kingfisher,Blue-eared Kingfisher,DIB-10K_33,3333.Blue-eared Kingfisher,1241
common_kingfisher,Common Kingfisher,DIB-10K_33,3334.Common Kingfisher,2589
half_collared_kingfisher,Half-collared Kingfisher,DIB-10K_33,3335.Half-collared Kingfisher,188
blyths_kingfisher,Blyth's Kingfisher,DIB-10K_33,3336.Blyth's Kingfisher,82
oriental_dwarf_kingfisher,Oriental Dwarf Kingfisher,DIB-10K_33,3337.Oriental Dwarf Kingfisher,960
philippine_dwarf_kingfisher,Philippine Dwarf Kingfisher,DIB-10K_33,3338.Philippine Dwarf Kingfisher,43
sulawesi_dwarf_kingfisher,Sulawesi Dwarf Kingfisher,DIB-10K_33,3339.Sulawesi Dwarf Kingfisher,189
moluccan_dwarf_kingfisher,Moluccan Dwarf Kingfisher,DIB-10K_33,3340.Moluccan Dwarf Kingfisher,40
dimorphic_dwarf_kingfisher,Dimorphic Dwarf Kingfisher,DIB-10K_33,3341.Dimorphic Dwarf Kingfisher,25
sula_dwarf_kingfisher,Sula Dwarf Kingfisher,DIB-10K_33,3342.Sula Dwarf Kingfisher,4
buru_dwarf_kingfisher,Buru Dwarf Kingfisher,DIB-10K_33,3343.Buru Dwarf Kingfisher,10
papuan_dwarf_kingfisher,Papuan Dwarf Kingfisher,DIB-10K_33,3344.Papuan Dwarf Kingfisher,16
manus_dwarf_kingfisher,Manus Dwarf Kingfisher,DIB-10K_33,3345.Manus Dwarf Kingfisher,9
new_ireland_dwarf_kingfisher,New Ireland Dwarf Kingfisher,DIB-10K_33,3346.New Ireland Dwarf Kingfisher,4
new_britain_dwarf_kingfisher,New Britain Dwarf Kingfisher,DIB-10K_33,3347.New Britain Dwarf Kingfisher,12
north_solomons_dwarf_kingfisher,North Solomons Dwarf Kingfisher,DIB-10K_33,3348.North Solomons Dwarf Kingfisher,5
new_georgia_dwarf_kingfisher,New Georgia Dwarf Kingfisher,DIB-10K_33,3349.New Georgia Dwarf Kingfisher,4
malaita_dwarf_kingfisher,Malaita Dwarf Kingfisher,DIB-10K_33,3350.Malaita Dwarf Kingfisher,1
makira_dwarf_kingfisher,Makira Dwarf Kingfisher,DIB-10K_33,3352.Makira Dwarf Kingfisher,4
indigo_banded_kingfisher,Indigo-banded Kingfisher,DIB-10K_33,3353.Indigo-banded Kingfisher,96
southern_silvery_kingfisher,Southern Silvery Kingfisher,DIB-10K_33,3354.Southern Silvery Kingfisher,72
northern_silvery_kingfisher,Northern Silvery Kingfisher,DIB-10K_33,3355.Northern Silvery Kingfisher,25
azure_kingfisher,Azure Kingfisher,DIB-10K_33,3356.Azure Kingfisher,945
bismarck_kingfisher,Bismarck Kingfisher,DIB-10K_33,3357.Bismarck Kingfisher,20
