bird_name,bird_name_raw,dataset_part,folder,nb_images
steel_blue_whydah,Steel-blue Whydah,DIB-10K_61,9667.Steel-blue Whydah,72
straw_tailed_whydah,Straw-tailed Whydah,DIB-10K_61,9668.Straw-tailed Whydah,121
shaft_tailed_whydah,Shaft-tailed Whydah,DIB-10K_61,9669.Shaft-tailed Whydah,346
long_tailed_paradise_whydah,Long-tailed Paradise Whydah,DIB-10K_61,9670.Long-tailed Paradise Whydah,329
sahel_paradise_whydah,Sahel Paradise Whydah,DIB-10K_61,9671.Sahel Paradise Whydah,65
exclamatory_paradise_whydah,Exclamatory Paradise Whydah,DIB-10K_61,9672.Exclamatory Paradise Whydah,74
togo_paradise_whydah,Togo Paradise Whydah,DIB-10K_61,9673.Togo Paradise Whydah,16
broad_tailed_paradise_whydah,Broad-tailed Paradise Whydah,DIB-10K_61,9674.Broad-tailed Paradise Whydah,39
cuckoo_finch,Cuckoo-finch,DIB-10K_61,9675.Cuckoo-finch,100
olive_warbler,Olive Warbler,DIB-10K_61,9676.Olive Warbler,505
alpine_accentor,Alpine Accentor,DIB-10K_61,9677.Alpine Accentor,1632
altai_accentor,Altai Accentor,DIB-10K_61,9678.Altai Accentor,221
robin_accentor,Robin Accentor,DIB-10K_61,9679.Robin Accentor,224
rufous_breasted_accentor,Rufous-breasted Accentor,DIB-10K_61,9680.Rufous-breasted Accentor,264
siberian_accentor,Siberian Accentor,DIB-10K_61,9681.Siberian Accentor,319
brown_accentor,Brown Accentor,DIB-10K_61,9682.Brown Accentor,329
raddes_accentor,Radde's Accentor,DIB-10K_61,9683.Radde's Accentor,97
arabian_accentor,Arabian Accentor,DIB-10K_61,9684.Arabian Accentor,3
black_throated_accentor,Black-throated Accentor,DIB-10K_61,9685.Black-throated Accentor,259
kozlovs_accentor,Kozlov's Accentor,DIB-10K_61,9686.Kozlov's Accentor,33
dunnock,Dunnock,DIB-10K_61,9687.Dunnock,2624
japanese_accentor,Japanese Accentor,DIB-10K_61,9688.Japanese Accentor,148
maroon_backed_accentor,Maroon-backed Accentor,DIB-10K_61,9689.Maroon-backed Accentor,116
forest_wagtail,Forest Wagtail,DIB-10K_61,9690.Forest Wagtail,672
western_yellow_wagtail,Western Yellow Wagtail,DIB-10K_61,9691.Western Yellow Wagtail,2578
eastern_yellow_wagtail,Eastern Yellow Wagtail,DIB-10K_61,9692.Eastern Yellow Wagtail,1016
citrine_wagtail,Citrine Wagtail,DIB-10K_61,9693.Citrine Wagtail,1916
cape_wagtail,Cape Wagtail,DIB-10K_61,9694.Cape Wagtail,820
madagascan_wagtail,Madagascan Wagtail,DIB-10K_61,9695.Madagascan Wagtail,206
