bird_name,bird_name_raw,dataset_part,folder,nb_images
tropical_pewee,Tropical Pewee,DIB-10K_42,5412.Tropical Pewee,1062
tumbes_pewee,Tumbes Pewee,DIB-10K_42,5413.Tumbes Pewee,45
white_throated_pewee,White-throated Pewee,DIB-10K_42,5414.White-throated Pewee,13
blackish_pewee,Blackish Pewee,DIB-10K_42,5415.Blackish Pewee,56
cuban_pewee,Cuban Pewee,DIB-10K_42,5416.Cuban Pewee,546
hispaniolan_pewee,Hispaniolan Pewee,DIB-10K_42,5417.Hispaniolan Pewee,177
jamaican_pewee,Jamaican Pewee,DIB-10K_42,5418.Jamaican Pewee,114
lesser_antillean_pewee,Lesser Antillean Pewee,DIB-10K_42,5419.Lesser Antillean Pewee,193
yellow_bellied_flycatcher,Yellow-bellied Flycatcher,DIB-10K_42,5420.Yellow-bellied Flycatcher,1167
acadian_flycatcher,Acadian Flycatcher,DIB-10K_42,5421.Acadian Flycatcher,1081
willow_flycatcher,Willow Flycatcher,DIB-10K_42,5422.Willow Flycatcher,1851
alder_flycatcher,Alder Flycatcher,DIB-10K_42,5423.Alder Flycatcher,1072
white_throated_flycatcher,White-throated Flycatcher,DIB-10K_42,5424.White-throated Flycatcher,219
least_flycatcher,Least Flycatcher,DIB-10K_42,5425.Least Flycatcher,1210
hammonds_flycatcher,Hammond's Flycatcher,DIB-10K_42,5426.Hammond's Flycatcher,1021
american_dusky_flycatcher,American Dusky Flycatcher,DIB-10K_42,5427.American Dusky Flycatcher,880
american_grey_flycatcher,American Grey Flycatcher,DIB-10K_42,5428.American Grey Flycatcher,1010
pine_flycatcher,Pine Flycatcher,DIB-10K_42,5429.Pine Flycatcher,208
pacific_slope_flycatcher,Pacific-slope Flycatcher,DIB-10K_42,5430.Pacific-slope Flycatcher,1485
cordilleran_flycatcher,Cordilleran Flycatcher,DIB-10K_42,5431.Cordilleran Flycatcher,910
yellowish_flycatcher,Yellowish Flycatcher,DIB-10K_42,5432.Yellowish Flycatcher,660
buff_breasted_flycatcher,Buff-breasted Flycatcher,DIB-10K_42,5433.Buff-breasted Flycatcher,633
black_capped_flycatcher,Black-capped Flycatcher,DIB-10K_42,5434.Black-capped Flycatcher,339
scarlet_flycatcher,Scarlet Flycatcher,DIB-10K_42,5435.Scarlet Flycatcher,2325
vermilion_flycatcher,Vermilion Flycatcher,DIB-10K_42,5436.Vermilion Flycatcher,773
darwins_flycatcher,Darwin's Flycatcher,DIB-10K_42,5437.Darwin's Flycatcher,50
san_cristobal_flycatcher,San Cristobal Flycatcher,DIB-10K_42,5438.San Cristobal Flycatcher,4
austral_negrito,Austral Negrito,DIB-10K_42,5439.Austral Negrito,1013
andean_negrito,Andean Negrito,DIB-10K_42,5440.Andean Negrito,248
cinereous_tyrant,Cinereous Tyrant,DIB-10K_42,5441.Cinereous Tyrant,126
hudsons_black_tyrant,Hudson's Black Tyrant,DIB-10K_42,5442.Hudson's Black Tyrant,88
amazonian_black_tyrant,Amazonian Black Tyrant,DIB-10K_42,5443.Amazonian Black Tyrant,119
jelskis_black_tyrant,Jelski's Black Tyrant,DIB-10K_42,5444.Jelski's Black Tyrant,33
plumbeous_tyrant,Plumbeous Tyrant,DIB-10K_42,5445.Plumbeous Tyrant,44
blue_billed_black_tyrant,Blue-billed Black Tyrant,DIB-10K_42,5446.Blue-billed Black Tyrant,394
rufous_tailed_tyrant,Rufous-tailed Tyrant,DIB-10K_42,5447.Rufous-tailed Tyrant,187
riverside_tyrant,Riverside Tyrant,DIB-10K_42,5448.Riverside Tyrant,49
white_winged_black_tyrant,White-winged Black Tyrant,DIB-10K_42,5449.White-winged Black Tyrant,199
sao_francisco_black_tyrant,Sao Francisco Black Tyrant,DIB-10K_42,5450.Sao Francisco Black Tyrant,32
crested_black_tyrant,Crested Black Tyrant,DIB-10K_42,5451.Crested Black Tyrant,413
velvety_black_tyrant,Velvety Black Tyrant,DIB-10K_42,5452.Velvety Black Tyrant,334
spectacled_tyrant,Spectacled Tyrant,DIB-10K_42,5453.Spectacled Tyrant,664
drab_water_tyrant,Drab Water Tyrant,DIB-10K_42,5454.Drab Water Tyrant,221
yellow_browed_tyrant,Yellow-browed Tyrant,DIB-10K_42,5455.Yellow-browed Tyrant,618
little_ground_tyrant,Little Ground Tyrant,DIB-10K_42,5456.Little Ground Tyrant,62
spot_billed_ground_tyrant,Spot-billed Ground Tyrant,DIB-10K_42,5457.Spot-billed Ground Tyrant,256
taczanowskis_ground_tyrant,Taczanowski's Ground Tyrant,DIB-10K_42,5458.Taczanowski's Ground Tyrant,84
puna_ground_tyrant,Puna Ground Tyrant,DIB-10K_42,5459.Puna Ground Tyrant,169
