bird_name,bird_name_raw,dataset_part,folder,nb_images
golden_fronted_leafbird,Golden-fronted Leafbird,DIB-10K_59,9158.Golden-fronted Leafbird,872
sumatran_leafbird,Sumatran Leafbird,DIB-10K_59,9159.Sumatran Leafbird,14
orange_bellied_leafbird,Orange-bellied Leafbird,DIB-10K_59,9160.Orange-bellied Leafbird,854
blue_masked_leafbird,Blue-masked Leafbird,DIB-10K_59,9161.Blue-masked Leafbird,39
olive_backed_flowerpecker,Olive-backed Flowerpecker,DIB-10K_59,9162.Olive-backed Flowerpecker,51
yellow_breasted_flowerpecker,Yellow-breasted Flowerpecker,DIB-10K_59,9163.Yellow-breasted Flowerpecker,255
crimson_breasted_flowerpecker,Crimson-breasted Flowerpecker,DIB-10K_59,9164.Crimson-breasted Flowerpecker,272
palawan_flowerpecker,Palawan Flowerpecker,DIB-10K_59,9165.Palawan Flowerpecker,64
yellow_rumped_flowerpecker,Yellow-rumped Flowerpecker,DIB-10K_59,9166.Yellow-rumped Flowerpecker,131
scarlet_breasted_flowerpecker,Scarlet-breasted Flowerpecker,DIB-10K_59,9167.Scarlet-breasted Flowerpecker,99
golden_rumped_flowerpecker,Golden-rumped Flowerpecker,DIB-10K_59,9168.Golden-rumped Flowerpecker,35
thick_billed_flowerpecker,Thick-billed Flowerpecker,DIB-10K_59,9169.Thick-billed Flowerpecker,315
striped_flowerpecker,Striped Flowerpecker,DIB-10K_59,9170.Striped Flowerpecker,21
brown_backed_flowerpecker,Brown-backed Flowerpecker,DIB-10K_59,9171.Brown-backed Flowerpecker,8
whiskered_flowerpecker,Whiskered Flowerpecker,DIB-10K_59,9172.Whiskered Flowerpecker,73
yellow_vented_flowerpecker,Yellow-vented Flowerpecker,DIB-10K_59,9173.Yellow-vented Flowerpecker,215
yellow_bellied_flowerpecker,Yellow-bellied Flowerpecker,DIB-10K_59,9174.Yellow-bellied Flowerpecker,122
legges_flowerpecker,Legge's Flowerpecker,DIB-10K_59,9175.Legge's Flowerpecker,43
yellow_sided_flowerpecker,Yellow-sided Flowerpecker,DIB-10K_59,9176.Yellow-sided Flowerpecker,100
olive_capped_flowerpecker,Olive-capped Flowerpecker,DIB-10K_59,9177.Olive-capped Flowerpecker,36
flame_crowned_flowerpecker,Flame-crowned Flowerpecker,DIB-10K_59,9178.Flame-crowned Flowerpecker,34
bicolored_flowerpecker,Bicolored Flowerpecker,DIB-10K_59,9179.Bicolored Flowerpecker,47
