bird_name,bird_name_raw,dataset_part,folder,nb_images
red_backed_shrike,Red-backed Shrike,DIB-10K_46,6446.Red-backed Shrike,2732
isabelline_shrike,Isabelline Shrike,DIB-10K_46,6447.Isabelline Shrike,1192
red_tailed_shrike,Red-tailed Shrike,DIB-10K_46,6448.Red-tailed Shrike,422
burmese_shrike,Burmese Shrike,DIB-10K_46,6449.Burmese Shrike,624
emins_shrike,Emin's Shrike,DIB-10K_46,6450.Emin's Shrike,14
bay_backed_shrike,Bay-backed Shrike,DIB-10K_46,6451.Bay-backed Shrike,926
long_tailed_shrike,Long-tailed Shrike,DIB-10K_46,6452.Long-tailed Shrike,2652
grey_backed_shrike,Grey-backed Shrike,DIB-10K_46,6453.Grey-backed Shrike,668
mountain_shrike,Mountain Shrike,DIB-10K_46,6454.Mountain Shrike,73
mackinnons_shrike,Mackinnon's Shrike,DIB-10K_46,6455.Mackinnon's Shrike,179
lesser_grey_shrike,Lesser Grey Shrike,DIB-10K_46,6456.Lesser Grey Shrike,1216
loggerhead_shrike,Loggerhead Shrike,DIB-10K_46,6457.Loggerhead Shrike,2517
northern_shrike,Northern Shrike,DIB-10K_46,6458.Northern Shrike,836
great_grey_shrike,Great Grey Shrike,DIB-10K_46,6459.Great Grey Shrike,2667
iberian_grey_shrike,Iberian Grey Shrike,DIB-10K_46,6460.Iberian Grey Shrike,2061
chinese_grey_shrike,Chinese Grey Shrike,DIB-10K_46,6462.Chinese Grey Shrike,185
grey_backed_fiscal,Grey-backed Fiscal,DIB-10K_46,6463.Grey-backed Fiscal,480
long_tailed_fiscal,Long-tailed Fiscal,DIB-10K_46,6464.Long-tailed Fiscal,383
taita_fiscal,Taita Fiscal,DIB-10K_46,6465.Taita Fiscal,170
somali_fiscal,Somali Fiscal,DIB-10K_46,6466.Somali Fiscal,110
northern_fiscal,Northern Fiscal,DIB-10K_46,6467.Northern Fiscal,294
southern_fiscal,Southern Fiscal,DIB-10K_46,6468.Southern Fiscal,899
sao_tome_fiscal,Sao Tome Fiscal,DIB-10K_46,6469.Sao Tome Fiscal,25
woodchat_shrike,Woodchat Shrike,DIB-10K_46,6470.Woodchat Shrike,2832
masked_shrike,Masked Shrike,DIB-10K_46,6471.Masked Shrike,802
rufous_browed_peppershrike,Rufous-browed Peppershrike,DIB-10K_46,6472.Rufous-browed Peppershrike,1235
black_billed_peppershrike,Black-billed Peppershrike,DIB-10K_46,6473.Black-billed Peppershrike,111
chestnut_sided_shrike_vireo,Chestnut-sided Shrike-Vireo,DIB-10K_46,6474.Chestnut-sided Shrike-Vireo,95
green_shrike_vireo,Green Shrike-Vireo,DIB-10K_46,6475.Green Shrike-Vireo,91
yellow_browed_shrike_vireo,Yellow-browed Shrike-Vireo,DIB-10K_46,6476.Yellow-browed Shrike-Vireo,26
slaty_capped_shrike_vireo,Slaty-capped Shrike-Vireo,DIB-10K_46,6477.Slaty-capped Shrike-Vireo,95
slaty_vireo,Slaty Vireo,DIB-10K_46,6478.Slaty Vireo,57
white_eyed_vireo,White-eyed Vireo,DIB-10K_46,6479.White-eyed Vireo,1679
