bird_name,bird_name_raw,dataset_part,folder,nb_images
lazuli_bunting,Lazuli Bunting,DIB-10K_68,10469.Lazuli Bunting,2351
varied_bunting,Varied Bunting,DIB-10K_68,10470.Varied Bunting,990
painted_bunting,Painted Bunting,DIB-10K_68,10471.Painted Bunting,2664
rose_bellied_bunting,Rose-bellied Bunting,DIB-10K_68,10472.Rose-bellied Bunting,207
orange_breasted_bunting,Orange-breasted Bunting,DIB-10K_68,10473.Orange-breasted Bunting,329
brown_tanager,Brown Tanager,DIB-10K_68,10474.Brown Tanager,90
yellow_cardinal,Yellow Cardinal,DIB-10K_68,10475.Yellow Cardinal,425
red_crested_cardinal,Red-crested Cardinal,DIB-10K_68,10476.Red-crested Cardinal,2839
red_cowled_cardinal,Red-cowled Cardinal,DIB-10K_68,10477.Red-cowled Cardinal,1093
red_capped_cardinal,Red-capped Cardinal,DIB-10K_68,10478.Red-capped Cardinal,865
masked_cardinal,Masked Cardinal,DIB-10K_68,10479.Masked Cardinal,245
crimson_fronted_cardinal,Crimson-fronted Cardinal,DIB-10K_68,10480.Crimson-fronted Cardinal,48
yellow_billed_cardinal,Yellow-billed Cardinal,DIB-10K_68,10481.Yellow-billed Cardinal,1440
cinnamon_tanager,Cinnamon Tanager,DIB-10K_68,10482.Cinnamon Tanager,368
black_faced_tanager,Black-faced Tanager,DIB-10K_68,10483.Black-faced Tanager,400
magpie_tanager,Magpie Tanager,DIB-10K_68,10484.Magpie Tanager,765
black_and_white_tanager,Black-and-white Tanager,DIB-10K_68,10485.Black-and-white Tanager,46
cone_billed_tanager,Cone-billed Tanager,DIB-10K_68,10486.Cone-billed Tanager,73
scarlet_throated_tanager,Scarlet-throated Tanager,DIB-10K_68,10487.Scarlet-throated Tanager,66
white_capped_tanager,White-capped Tanager,DIB-10K_68,10488.White-capped Tanager,317
hooded_tanager,Hooded Tanager,DIB-10K_68,10489.Hooded Tanager,542
cherry_throated_tanager,Cherry-throated Tanager,DIB-10K_68,10490.Cherry-throated Tanager,47
rufous_crested_tanager,Rufous-crested Tanager,DIB-10K_68,10491.Rufous-crested Tanager,48
slaty_tanager,Slaty Tanager,DIB-10K_68,10492.Slaty Tanager,36
black_capped_hemispingus,Black-capped Hemispingus,DIB-10K_68,10493.Black-capped Hemispingus,165
white_browed_hemispingus,White-browed Hemispingus,DIB-10K_68,10494.White-browed Hemispingus,12
orange_browed_hemispingus,Orange-browed Hemispingus,DIB-10K_68,10495.Orange-browed Hemispingus,45
parodis_hemispingus,Parodi's Hemispingus,DIB-10K_68,10496.Parodi's Hemispingus,39
superciliaried_hemispingus,Superciliaried Hemispingus,DIB-10K_68,10497.Superciliaried Hemispingus,172
grey_capped_hemispingus,Grey-capped Hemispingus,DIB-10K_68,10498.Grey-capped Hemispingus,25
oleaginous_hemispingus,Oleaginous Hemispingus,DIB-10K_68,10499.Oleaginous Hemispingus,97
black_eared_hemispingus,Black-eared Hemispingus,DIB-10K_68,10500.Black-eared Hemispingus,101
western_hemispingus,Western Hemispingus,DIB-10K_68,10501.Western Hemispingus,14
piura_hemispingus,Piura Hemispingus,DIB-10K_68,10502.Piura Hemispingus,13
slaty_backed_hemispingus,Slaty-backed Hemispingus,DIB-10K_68,10503.Slaty-backed Hemispingus,6
rufous_browed_hemispingus,Rufous-browed Hemispingus,DIB-10K_68,10504.Rufous-browed Hemispingus,42
black_headed_hemispingus,Black-headed Hemispingus,DIB-10K_68,10505.Black-headed Hemispingus,81
drab_hemispingus,Drab Hemispingus,DIB-10K_68,10506.Drab Hemispingus,37
three_striped_hemispingus,Three-striped Hemispingus,DIB-10K_68,10507.Three-striped Hemispingus,48
grey_hooded_bush_tanager,Grey-hooded Bush Tanager,DIB-10K_68,10508.Grey-hooded Bush Tanager,110
fulvous_headed_tanager,Fulvous-headed Tanager,DIB-10K_68,10509.Fulvous-headed Tanager,51
rufous_chested_tanager,Rufous-chested Tanager,DIB-10K_68,10510.Rufous-chested Tanager,102
brown_flanked_tanager,Brown-flanked Tanager,DIB-10K_68,10511.Brown-flanked Tanager,41
orange_headed_tanager,Orange-headed Tanager,DIB-10K_68,10512.Orange-headed Tanager,436
buff_bellied_tanager,Buff-bellied Tanager,DIB-10K_68,10513.Buff-bellied Tanager,60
rust_and_yellow_tanager,Rust-and-yellow Tanager,DIB-10K_68,10514.Rust-and-yellow Tanager,74
chestnut_headed_tanager,Chestnut-headed Tanager,DIB-10K_68,10515.Chestnut-headed Tanager,131
white_rumped_tanager,White-rumped Tanager,DIB-10K_68,10516.White-rumped Tanager,320
pardusco,Pardusco,DIB-10K_68,10517.Pardusco,30
black_goggled_tanager,Black-goggled Tanager,DIB-10K_68,10518.Black-goggled Tanager,543
grey_headed_tanager,Grey-headed Tanager,DIB-10K_68,10519.Grey-headed Tanager,714
flame_crested_tanager,Flame-crested Tanager,DIB-10K_68,10520.Flame-crested Tanager,229
yellow_crested_tanager,Yellow-crested Tanager,DIB-10K_68,10521.Yellow-crested Tanager,37
fulvous_crested_tanager,Fulvous-crested Tanager,DIB-10K_68,10522.Fulvous-crested Tanager,150
white_shouldered_tanager,White-shouldered Tanager,DIB-10K_68,10523.White-shouldered Tanager,442
tawny_crested_tanager,Tawny-crested Tanager,DIB-10K_68,10524.Tawny-crested Tanager,236
ruby_crowned_tanager,Ruby-crowned Tanager,DIB-10K_68,10525.Ruby-crowned Tanager,1238
white_lined_tanager,White-lined Tanager,DIB-10K_68,10526.White-lined Tanager,2003
red_shouldered_tanager,Red-shouldered Tanager,DIB-10K_68,10527.Red-shouldered Tanager,101
black_throated_shrike_tanager,Black-throated Shrike-Tanager,DIB-10K_68,10528.Black-throated Shrike-Tanager,87
white_throated_shrike_tanager,White-throated Shrike-Tanager,DIB-10K_68,10529.White-throated Shrike-Tanager,145
fulvous_shrike_tanager,Fulvous Shrike-Tanager,DIB-10K_68,10530.Fulvous Shrike-Tanager,74
white_winged_shrike_tanager,White-winged Shrike-Tanager,DIB-10K_68,10531.White-winged Shrike-Tanager,47
crimson_collared_tanager,Crimson-collared Tanager,DIB-10K_68,10532.Crimson-collared Tanager,689
masked_crimson_tanager,Masked Crimson Tanager,DIB-10K_68,10533.Masked Crimson Tanager,371
crimson_backed_tanager,Crimson-backed Tanager,DIB-10K_68,10534.Crimson-backed Tanager,1242
huallaga_tanager,Huallaga Tanager,DIB-10K_68,10535.Huallaga Tanager,73
silver_beaked_tanager,Silver-beaked Tanager,DIB-10K_68,10536.Silver-beaked Tanager,1738
brazilian_tanager,Brazilian Tanager,DIB-10K_68,10537.Brazilian Tanager,1743
scarlet_rumped_tanager,Scarlet-rumped Tanager,DIB-10K_68,10538.Scarlet-rumped Tanager,1568
flame_rumped_tanager,Flame-rumped Tanager,DIB-10K_68,10540.Flame-rumped Tanager,1356
lemon_rumped_tanager,Lemon-rumped Tanager,DIB-10K_68,10541.Lemon-rumped Tanager,581
blue_grey_tanager,Blue-grey Tanager,DIB-10K_68,10542.Blue-grey Tanager,2511
sayaca_tanager,Sayaca Tanager,DIB-10K_68,10543.Sayaca Tanager,2141
glaucous_tanager,Glaucous Tanager,DIB-10K_68,10544.Glaucous Tanager,160
