bird_name,bird_name_raw,dataset_part,folder,nb_images
parrot_billed_seedeater,Parrot-billed Seedeater,DIB-10K_70,10799.Parrot-billed Seedeater,143
drab_seedeater,Drab Seedeater,DIB-10K_70,10800.Drab Seedeater,63
black_and_tawny_seedeater,Black-and-tawny Seedeater,DIB-10K_70,10801.Black-and-tawny Seedeater,39
copper_seedeater,Copper Seedeater,DIB-10K_70,10802.Copper Seedeater,202
pearly_bellied_seedeater,Pearly-bellied Seedeater,DIB-10K_70,10803.Pearly-bellied Seedeater,165
ruddy_breasted_seedeater,Ruddy-breasted Seedeater,DIB-10K_70,10804.Ruddy-breasted Seedeater,837
tawny_bellied_seedeater,Tawny-bellied Seedeater,DIB-10K_70,10805.Tawny-bellied Seedeater,243
rufous_rumped_seedeater,Rufous-rumped Seedeater,DIB-10K_70,10806.Rufous-rumped Seedeater,93
dark_throated_seedeater,Dark-throated Seedeater,DIB-10K_70,10807.Dark-throated Seedeater,201
marsh_seedeater,Marsh Seedeater,DIB-10K_70,10808.Marsh Seedeater,156
chestnut_bellied_seedeater,Chestnut-bellied Seedeater,DIB-10K_70,10809.Chestnut-bellied Seedeater,350
chestnut_seedeater,Chestnut Seedeater,DIB-10K_70,10810.Chestnut Seedeater,139
black_bellied_seedeater,Black-bellied Seedeater,DIB-10K_70,10811.Black-bellied Seedeater,104
chestnut_throated_seedeater,Chestnut-throated Seedeater,DIB-10K_70,10812.Chestnut-throated Seedeater,235
thick_billed_seed_finch,Thick-billed Seed Finch,DIB-10K_70,10813.Thick-billed Seed Finch,558
chestnut_bellied_seed_finch,Chestnut-bellied Seed Finch,DIB-10K_70,10814.Chestnut-bellied Seed Finch,472
nicaraguan_seed_finch,Nicaraguan Seed Finch,DIB-10K_70,10815.Nicaraguan Seed Finch,162
large_billed_seed_finch,Large-billed Seed Finch,DIB-10K_70,10816.Large-billed Seed Finch,169
great_billed_seed_finch,Great-billed Seed Finch,DIB-10K_70,10817.Great-billed Seed Finch,64
black_billed_seed_finch,Black-billed Seed Finch,DIB-10K_70,10818.Black-billed Seed Finch,71
cuban_bullfinch,Cuban Bullfinch,DIB-10K_70,10819.Cuban Bullfinch,290
white_naped_seedeater,White-naped Seedeater,DIB-10K_70,10820.White-naped Seedeater,54
band_tailed_seedeater,Band-tailed Seedeater,DIB-10K_70,10821.Band-tailed Seedeater,366
plain_colored_seedeater,Plain-colored Seedeater,DIB-10K_70,10822.Plain-colored Seedeater,385
paramo_seedeater,Paramo Seedeater,DIB-10K_70,10823.Paramo Seedeater,102
bananaquit,Bananaquit,DIB-10K_70,10824.Bananaquit,2486
cuban_grassquit,Cuban Grassquit,DIB-10K_70,10825.Cuban Grassquit,381
yellow_faced_grassquit,Yellow-faced Grassquit,DIB-10K_70,10826.Yellow-faced Grassquit,1547
dull_colored_grassquit,Dull-colored Grassquit,DIB-10K_70,10827.Dull-colored Grassquit,175
black_faced_grassquit,Black-faced Grassquit,DIB-10K_70,10828.Black-faced Grassquit,1223
sooty_grassquit,Sooty Grassquit,DIB-10K_70,10829.Sooty Grassquit,167
yellow_shouldered_grassquit,Yellow-shouldered Grassquit,DIB-10K_70,10830.Yellow-shouldered Grassquit,72
puerto_rican_bullfinch,Puerto Rican Bullfinch,DIB-10K_70,10831.Puerto Rican Bullfinch,134
greater_antillean_bullfinch,Greater Antillean Bullfinch,DIB-10K_70,10832.Greater Antillean Bullfinch,379
lesser_antillean_bullfinch,Lesser Antillean Bullfinch,DIB-10K_70,10833.Lesser Antillean Bullfinch,668
barbados_bullfinch,Barbados Bullfinch,DIB-10K_70,10834.Barbados Bullfinch,210
orangequit,Orangequit,DIB-10K_70,10835.Orangequit,197
st._lucia_black_finch,St. Lucia Black Finch,DIB-10K_70,10836.St. Lucia Black Finch,65
