bird_name,bird_name_raw,dataset_part,folder,nb_images
elegant_pitta,Elegant Pitta,DIB-10K_40,4460.Elegant Pitta,176
rainbow_pitta,Rainbow Pitta,DIB-10K_40,4461.Rainbow Pitta,263
noisy_pitta,Noisy Pitta,DIB-10K_40,4462.Noisy Pitta,385
black_faced_pitta,Black-faced Pitta,DIB-10K_40,4463.Black-faced Pitta,41
campo_miner,Campo Miner,DIB-10K_40,4464.Campo Miner,91
common_miner,Common Miner,DIB-10K_40,4465.Common Miner,322
puna_miner,Puna Miner,DIB-10K_40,4466.Puna Miner,175
short_billed_miner,Short-billed Miner,DIB-10K_40,4467.Short-billed Miner,66
slender_billed_miner,Slender-billed Miner,DIB-10K_40,4468.Slender-billed Miner,131
greyish_miner,Greyish Miner,DIB-10K_40,4469.Greyish Miner,89
coastal_miner,Coastal Miner,DIB-10K_40,4470.Coastal Miner,206
dark_winged_miner,Dark-winged Miner,DIB-10K_40,4471.Dark-winged Miner,70
rufous_banded_miner,Rufous-banded Miner,DIB-10K_40,4472.Rufous-banded Miner,363
creamy_rumped_miner,Creamy-rumped Miner,DIB-10K_40,4473.Creamy-rumped Miner,122
thick_billed_miner,Thick-billed Miner,DIB-10K_40,4474.Thick-billed Miner,95
straight_billed_earthcreeper,Straight-billed Earthcreeper,DIB-10K_40,4475.Straight-billed Earthcreeper,150
rock_earthcreeper,Rock Earthcreeper,DIB-10K_40,4476.Rock Earthcreeper,54
band_tailed_earthcreeper,Band-tailed Earthcreeper,DIB-10K_40,4477.Band-tailed Earthcreeper,134
crag_chilia,Crag Chilia,DIB-10K_40,4478.Crag Chilia,129
buff_breasted_earthcreeper,Buff-breasted Earthcreeper,DIB-10K_40,4479.Buff-breasted Earthcreeper,166
white_throated_earthcreeper,White-throated Earthcreeper,DIB-10K_40,4480.White-throated Earthcreeper,75
scale_throated_earthcreeper,Scale-throated Earthcreeper,DIB-10K_40,4481.Scale-throated Earthcreeper,295
patagonian_forest_earthcreeper,Patagonian Forest Earthcreeper,DIB-10K_40,4482.Patagonian Forest Earthcreeper,66
striated_earthcreeper,Striated Earthcreeper,DIB-10K_40,4483.Striated Earthcreeper,61
bolivian_earthcreeper,Bolivian Earthcreeper,DIB-10K_40,4484.Bolivian Earthcreeper,35
chaco_earthcreeper,Chaco Earthcreeper,DIB-10K_40,4485.Chaco Earthcreeper,140
long_tailed_cinclodes,Long-tailed Cinclodes,DIB-10K_40,4486.Long-tailed Cinclodes,154
blackish_cinclodes,Blackish Cinclodes,DIB-10K_40,4487.Blackish Cinclodes,211
buff_winged_cinclodes,Buff-winged Cinclodes,DIB-10K_40,4488.Buff-winged Cinclodes,796
chestnut_winged_cinclodes,Chestnut-winged Cinclodes,DIB-10K_40,4489.Chestnut-winged Cinclodes,303
cordoba_cinclodes,Cordoba Cinclodes,DIB-10K_40,4490.Cordoba Cinclodes,62
cream_winged_cinclodes,Cream-winged Cinclodes,DIB-10K_40,4491.Cream-winged Cinclodes,338
olrogs_cinclodes,Olrog's Cinclodes,DIB-10K_40,4492.Olrog's Cinclodes,93
stout_billed_cinclodes,Stout-billed Cinclodes,DIB-10K_40,4493.Stout-billed Cinclodes,464
royal_cinclodes,Royal Cinclodes,DIB-10K_40,4494.Royal Cinclodes,76
white_winged_cinclodes,White-winged Cinclodes,DIB-10K_40,4495.White-winged Cinclodes,263
white_bellied_cinclodes,White-bellied Cinclodes,DIB-10K_40,4496.White-bellied Cinclodes,141
grey_flanked_cinclodes,Grey-flanked Cinclodes,DIB-10K_40,4497.Grey-flanked Cinclodes,346
dark_bellied_cinclodes,Dark-bellied Cinclodes,DIB-10K_40,4498.Dark-bellied Cinclodes,793
peruvian_seaside_cinclodes,Peruvian Seaside Cinclodes,DIB-10K_40,4499.Peruvian Seaside Cinclodes,151
chilean_seaside_cinclodes,Chilean Seaside Cinclodes,DIB-10K_40,4500.Chilean Seaside Cinclodes,300
lesser_hornero,Lesser Hornero,DIB-10K_40,4501.Lesser Hornero,121
band_tailed_hornero,Band-tailed Hornero,DIB-10K_40,4502.Band-tailed Hornero,438
pale_legged_hornero,Pale-legged Hornero,DIB-10K_40,4503.Pale-legged Hornero,757
pacific_hornero,Pacific Hornero,DIB-10K_40,4504.Pacific Hornero,181
caribbean_hornero,Caribbean Hornero,DIB-10K_40,4505.Caribbean Hornero,46
bay_hornero,Bay Hornero,DIB-10K_40,4506.Bay Hornero,24
rufous_hornero,Rufous Hornero,DIB-10K_40,4507.Rufous Hornero,2500
crested_hornero,Crested Hornero,DIB-10K_40,4508.Crested Hornero,138
des_murss_wiretail,Des Murs's Wiretail,DIB-10K_40,4509.Des Murs's Wiretail,82
thorn_tailed_rayadito,Thorn-tailed Rayadito,DIB-10K_40,4510.Thorn-tailed Rayadito,592
masafuera_rayadito,Masafuera Rayadito,DIB-10K_40,4511.Masafuera Rayadito,21
brown_capped_tit_spinetail,Brown-capped Tit-Spinetail,DIB-10K_40,4512.Brown-capped Tit-Spinetail,80
tawny_tit_spinetail,Tawny Tit-Spinetail,DIB-10K_40,4513.Tawny Tit-Spinetail,83
tufted_tit_spinetail,Tufted Tit-Spinetail,DIB-10K_40,4514.Tufted Tit-Spinetail,177
plain_mantled_tit_spinetail,Plain-mantled Tit-Spinetail,DIB-10K_40,4515.Plain-mantled Tit-Spinetail,467
striolated_tit_spinetail,Striolated Tit-Spinetail,DIB-10K_40,4516.Striolated Tit-Spinetail,68
rusty_crowned_tit_spinetail,Rusty-crowned Tit-Spinetail,DIB-10K_40,4517.Rusty-crowned Tit-Spinetail,52
white_browed_tit_spinetail,White-browed Tit-Spinetail,DIB-10K_40,4518.White-browed Tit-Spinetail,52
streak_backed_tit_spinetail,Streak-backed Tit-Spinetail,DIB-10K_40,4519.Streak-backed Tit-Spinetail,56
andean_tit_spinetail,Andean Tit-Spinetail,DIB-10K_40,4520.Andean Tit-Spinetail,247
