bird_name,bird_name_raw,dataset_part,folder,nb_images
chestnut_breasted_whiteface,Chestnut-breasted Whiteface,DIB-10K_45,6079.Chestnut-breasted Whiteface,98
banded_whiteface,Banded Whiteface,DIB-10K_45,6080.Banded Whiteface,79
papuan_babbler,Papuan Babbler,DIB-10K_45,6081.Papuan Babbler,13
grey_crowned_babbler,Grey-crowned Babbler,DIB-10K_45,6082.Grey-crowned Babbler,871
halls_babbler,Hall's Babbler,DIB-10K_45,6083.Hall's Babbler,112
white_browed_babbler,White-browed Babbler,DIB-10K_45,6084.White-browed Babbler,528
chestnut_crowned_babbler,Chestnut-crowned Babbler,DIB-10K_45,6085.Chestnut-crowned Babbler,186
papuan_logrunner,Papuan Logrunner,DIB-10K_45,6086.Papuan Logrunner,22
australian_logrunner,Australian Logrunner,DIB-10K_45,6087.Australian Logrunner,368
chowchilla,Chowchilla,DIB-10K_45,6088.Chowchilla,157
lorias_satinbird,Loria's Satinbird,DIB-10K_45,6089.Loria's Satinbird,24
crested_satinbird,Crested Satinbird,DIB-10K_45,6090.Crested Satinbird,73
yellow_breasted_satinbird,Yellow-breasted Satinbird,DIB-10K_45,6091.Yellow-breasted Satinbird,7
obscure_berrypecker,Obscure Berrypecker,DIB-10K_45,6092.Obscure Berrypecker,15
black_berrypecker,Black Berrypecker,DIB-10K_45,6093.Black Berrypecker,29
mid_mountain_berrypecker,Mid-mountain Berrypecker,DIB-10K_45,6094.Mid-mountain Berrypecker,12
fan_tailed_berrypecker,Fan-tailed Berrypecker,DIB-10K_45,6095.Fan-tailed Berrypecker,45
streaked_berrypecker,Streaked Berrypecker,DIB-10K_45,6096.Streaked Berrypecker,8
spotted_berrypecker,Spotted Berrypecker,DIB-10K_45,6097.Spotted Berrypecker,13
dwarf_longbill,Dwarf Longbill,DIB-10K_45,6098.Dwarf Longbill,25
pygmy_longbill,Pygmy Longbill,DIB-10K_45,6099.Pygmy Longbill,18
yellow_bellied_longbill,Yellow-bellied Longbill,DIB-10K_45,6100.Yellow-bellied Longbill,18
slaty_headed_longbill,Slaty-headed Longbill,DIB-10K_45,6101.Slaty-headed Longbill,7
tit_berrypecker,Tit Berrypecker,DIB-10K_45,6102.Tit Berrypecker,40
crested_berrypecker,Crested Berrypecker,DIB-10K_45,6103.Crested Berrypecker,97
north_island_kokako,North Island Kokako,DIB-10K_45,6104.North Island Kokako,191
south_island_kokako,South Island Kokako,DIB-10K_45,6105.South Island Kokako,67
north_island_saddleback,North Island Saddleback,DIB-10K_45,6106.North Island Saddleback,324
south_island_saddleback,South Island Saddleback,DIB-10K_45,6107.South Island Saddleback,479
huia,Huia,DIB-10K_45,6108.Huia,182
stitchbird,Stitchbird,DIB-10K_45,6109.Stitchbird,511
papuan_whipbird,Papuan Whipbird,DIB-10K_45,6110.Papuan Whipbird,5
eastern_whipbird,Eastern Whipbird,DIB-10K_45,6111.Eastern Whipbird,788
black_throated_whipbird,Black-throated Whipbird,DIB-10K_45,6112.Black-throated Whipbird,54
chirruping_wedgebill,Chirruping Wedgebill,DIB-10K_45,6113.Chirruping Wedgebill,118
chiming_wedgebill,Chiming Wedgebill,DIB-10K_45,6114.Chiming Wedgebill,120
spotted_jewel_babbler,Spotted Jewel-babbler,DIB-10K_45,6115.Spotted Jewel-babbler,18
blue_jewel_babbler,Blue Jewel-babbler,DIB-10K_45,6116.Blue Jewel-babbler,16
brown_headed_jewel_babbler,Brown-headed Jewel-babbler,DIB-10K_45,6117.Brown-headed Jewel-babbler,3
chestnut_backed_jewel_babbler,Chestnut-backed Jewel-babbler,DIB-10K_45,6118.Chestnut-backed Jewel-babbler,20
spotted_quail_thrush,Spotted Quail-thrush,DIB-10K_45,6119.Spotted Quail-thrush,227
chestnut_quail_thrush,Chestnut Quail-thrush,DIB-10K_45,6120.Chestnut Quail-thrush,156
copperback_quail_thrush,Copperback Quail-thrush,DIB-10K_45,6121.Copperback Quail-thrush,44
cinnamon_quail_thrush,Cinnamon Quail-thrush,DIB-10K_45,6122.Cinnamon Quail-thrush,143
nullarbor_quail_thrush,Nullarbor Quail-thrush,DIB-10K_45,6123.Nullarbor Quail-thrush,18
chestnut_breasted_quail_thrush,Chestnut-breasted Quail-thrush,DIB-10K_45,6124.Chestnut-breasted Quail-thrush,108
western_quail_thrush,Western Quail-thrush,DIB-10K_45,6125.Western Quail-thrush,45
painted_quail_thrush,Painted Quail-thrush,DIB-10K_45,6126.Painted Quail-thrush,12
african_shrike_flycatcher,African Shrike-flycatcher,DIB-10K_45,6127.African Shrike-flycatcher,61
black_and_white_shrike_flycatcher,Black-and-white Shrike-flycatcher,DIB-10K_45,6128.Black-and-white Shrike-flycatcher,138
rwenzori_batis,Rwenzori Batis,DIB-10K_45,6129.Rwenzori Batis,60
margarets_batis,Margaret's Batis,DIB-10K_45,6130.Margaret's Batis,12
forest_batis,Forest Batis,DIB-10K_45,6131.Forest Batis,27
reichenows_batis,Reichenow's Batis,DIB-10K_45,6132.Reichenow's Batis,1
dark_batis,Dark Batis,DIB-10K_45,6133.Dark Batis,11
cape_batis,Cape Batis,DIB-10K_45,6134.Cape Batis,303
woodwards_batis,Woodward's Batis,DIB-10K_45,6135.Woodward's Batis,39
chinspot_batis,Chinspot Batis,DIB-10K_45,6136.Chinspot Batis,506
senegal_batis,Senegal Batis,DIB-10K_45,6137.Senegal Batis,86
grey_headed_batis,Grey-headed Batis,DIB-10K_45,6138.Grey-headed Batis,74
pale_batis,Pale Batis,DIB-10K_45,6139.Pale Batis,44
pririt_batis,Pririt Batis,DIB-10K_45,6140.Pririt Batis,224
eastern_black_headed_batis,Eastern Black-headed Batis,DIB-10K_45,6141.Eastern Black-headed Batis,53
western_black_headed_batis,Western Black-headed Batis,DIB-10K_45,6142.Western Black-headed Batis,72
pygmy_batis,Pygmy Batis,DIB-10K_45,6143.Pygmy Batis,100
angolan_batis,Angolan Batis,DIB-10K_45,6144.Angolan Batis,8
gabon_batis,Gabon Batis,DIB-10K_45,6145.Gabon Batis,2
ituri_batis,Ituri Batis,DIB-10K_45,6146.Ituri Batis,13
fernando_po_batis,Fernando Po Batis,DIB-10K_45,6147.Fernando Po Batis,7
white_tailed_shrike,White-tailed Shrike,DIB-10K_45,6148.White-tailed Shrike,188
west_african_wattle_eye,West African Wattle-eye,DIB-10K_45,6149.West African Wattle-eye,27
chestnut_wattle_eye,Chestnut Wattle-eye,DIB-10K_45,6150.Chestnut Wattle-eye,61
white_spotted_wattle_eye,White-spotted Wattle-eye,DIB-10K_45,6151.White-spotted Wattle-eye,3
banded_wattle_eye,Banded Wattle-eye,DIB-10K_45,6152.Banded Wattle-eye,12
black_throated_wattle_eye,Black-throated Wattle-eye,DIB-10K_45,6153.Black-throated Wattle-eye,134
white_fronted_wattle_eye,White-fronted Wattle-eye,DIB-10K_45,6154.White-fronted Wattle-eye,28
brown_throated_wattle_eye,Brown-throated Wattle-eye,DIB-10K_45,6155.Brown-throated Wattle-eye,343
yellow_bellied_wattle_eye,Yellow-bellied Wattle-eye,DIB-10K_45,6156.Yellow-bellied Wattle-eye,32
red_cheeked_wattle_eye,Red-cheeked Wattle-eye,DIB-10K_45,6157.Red-cheeked Wattle-eye,13
black_necked_wattle_eye,Black-necked Wattle-eye,DIB-10K_45,6158.Black-necked Wattle-eye,12
jamesons_wattle_eye,Jameson's Wattle-eye,DIB-10K_45,6159.Jameson's Wattle-eye,8
bar_winged_flycatcher_shrike,Bar-winged Flycatcher-shrike,DIB-10K_45,6160.Bar-winged Flycatcher-shrike,481
black_winged_flycatcher_shrike,Black-winged Flycatcher-shrike,DIB-10K_45,6161.Black-winged Flycatcher-shrike,203
large_woodshrike,Large Woodshrike,DIB-10K_45,6162.Large Woodshrike,267
malabar_woodshrike,Malabar Woodshrike,DIB-10K_45,6163.Malabar Woodshrike,186
common_woodshrike,Common Woodshrike,DIB-10K_45,6164.Common Woodshrike,572
sri_lanka_woodshrike,Sri Lanka Woodshrike,DIB-10K_45,6165.Sri Lanka Woodshrike,125
rufous_winged_philentoma,Rufous-winged Philentoma,DIB-10K_45,6166.Rufous-winged Philentoma,125
maroon_breasted_philentoma,Maroon-breasted Philentoma,DIB-10K_45,6167.Maroon-breasted Philentoma,74
white_crested_helmetshrike,White-crested Helmetshrike,DIB-10K_45,6168.White-crested Helmetshrike,528
grey_crested_helmetshrike,Grey-crested Helmetshrike,DIB-10K_45,6169.Grey-crested Helmetshrike,69
yellow_crested_helmetshrike,Yellow-crested Helmetshrike,DIB-10K_45,6170.Yellow-crested Helmetshrike,6
red_billed_helmetshrike,Red-billed Helmetshrike,DIB-10K_45,6171.Red-billed Helmetshrike,65
rufous_bellied_helmetshrike,Rufous-bellied Helmetshrike,DIB-10K_45,6172.Rufous-bellied Helmetshrike,7
retzs_helmetshrike,Retz's Helmetshrike,DIB-10K_45,6173.Retz's Helmetshrike,217
gabela_helmetshrike,Gabela Helmetshrike,DIB-10K_45,6174.Gabela Helmetshrike,24
chestnut_fronted_helmetshrike,Chestnut-fronted Helmetshrike,DIB-10K_45,6175.Chestnut-fronted Helmetshrike,49
fiery_breasted_bushshrike,Fiery-breasted Bushshrike,DIB-10K_45,6176.Fiery-breasted Bushshrike,13
