bird_name,bird_name_raw,dataset_part,folder,nb_images
white_headed_woodpecker,White-headed Woodpecker,DIB-10K_36,3827.White-headed Woodpecker,581
rufous_bellied_woodpecker,Rufous-bellied Woodpecker,DIB-10K_36,3828.Rufous-bellied Woodpecker,181
fulvous_breasted_woodpecker,Fulvous-breasted Woodpecker,DIB-10K_36,3829.Fulvous-breasted Woodpecker,262
freckle_breasted_woodpecker,Freckle-breasted Woodpecker,DIB-10K_36,3830.Freckle-breasted Woodpecker,124
stripe_breasted_woodpecker,Stripe-breasted Woodpecker,DIB-10K_36,3831.Stripe-breasted Woodpecker,72
darjeeling_woodpecker,Darjeeling Woodpecker,DIB-10K_36,3832.Darjeeling Woodpecker,97
himalayan_woodpecker,Himalayan Woodpecker,DIB-10K_36,3833.Himalayan Woodpecker,179
sind_woodpecker,Sind Woodpecker,DIB-10K_36,3834.Sind Woodpecker,28
white_winged_woodpecker,White-winged Woodpecker,DIB-10K_36,3836.White-winged Woodpecker,125
great_spotted_woodpecker,Great Spotted Woodpecker,DIB-10K_36,3837.Great Spotted Woodpecker,2242
okinawa_woodpecker,Okinawa Woodpecker,DIB-10K_36,3838.Okinawa Woodpecker,80
white_backed_woodpecker,White-backed Woodpecker,DIB-10K_36,3839.White-backed Woodpecker,965
rufous_winged_woodpecker,Rufous-winged Woodpecker,DIB-10K_36,3840.Rufous-winged Woodpecker,229
stripe_cheeked_woodpecker,Stripe-cheeked Woodpecker,DIB-10K_36,3841.Stripe-cheeked Woodpecker,46
white_throated_woodpecker,White-throated Woodpecker,DIB-10K_36,3842.White-throated Woodpecker,68
lita_woodpecker,Lita Woodpecker,DIB-10K_36,3843.Lita Woodpecker,46
yellow_throated_woodpecker,Yellow-throated Woodpecker,DIB-10K_36,3844.Yellow-throated Woodpecker,198
golden_green_woodpecker,Golden-green Woodpecker,DIB-10K_36,3845.Golden-green Woodpecker,230
yellow_browed_woodpecker,Yellow-browed Woodpecker,DIB-10K_36,3846.Yellow-browed Woodpecker,253
golden_olive_woodpecker,Golden-olive Woodpecker,DIB-10K_36,3847.Golden-olive Woodpecker,1027
grey_crowned_woodpecker,Grey-crowned Woodpecker,DIB-10K_36,3848.Grey-crowned Woodpecker,69
bronze_winged_woodpecker,Bronze-winged Woodpecker,DIB-10K_36,3849.Bronze-winged Woodpecker,34
crimson_mantled_woodpecker,Crimson-mantled Woodpecker,DIB-10K_36,3850.Crimson-mantled Woodpecker,436
black_necked_woodpecker,Black-necked Woodpecker,DIB-10K_36,3851.Black-necked Woodpecker,120
spot_breasted_woodpecker,Spot-breasted Woodpecker,DIB-10K_36,3852.Spot-breasted Woodpecker,820
green_barred_woodpecker,Green-barred Woodpecker,DIB-10K_36,3853.Green-barred Woodpecker,2177
