bird_name,bird_name_raw,dataset_part,folder,nb_images
hawfinch,Hawfinch,DIB-10K_62,9769.Hawfinch,2721
chinese_grosbeak,Chinese Grosbeak,DIB-10K_62,9770.Chinese Grosbeak,400
japanese_grosbeak,Japanese Grosbeak,DIB-10K_62,9771.Japanese Grosbeak,323
pine_grosbeak,Pine Grosbeak,DIB-10K_62,9772.Pine Grosbeak,2771
brown_bullfinch,Brown Bullfinch,DIB-10K_62,9773.Brown Bullfinch,159
orange_bullfinch,Orange Bullfinch,DIB-10K_62,9774.Orange Bullfinch,57
red_headed_bullfinch,Red-headed Bullfinch,DIB-10K_62,9775.Red-headed Bullfinch,150
grey_headed_bullfinch,Grey-headed Bullfinch,DIB-10K_62,9776.Grey-headed Bullfinch,322
white_cheeked_bullfinch,White-cheeked Bullfinch,DIB-10K_62,9777.White-cheeked Bullfinch,33
eurasian_bullfinch,Eurasian Bullfinch,DIB-10K_62,9778.Eurasian Bullfinch,2586
azores_bullfinch,Azores Bullfinch,DIB-10K_62,9779.Azores Bullfinch,225
asian_crimson_winged_finch,Asian Crimson-winged Finch,DIB-10K_62,9780.Asian Crimson-winged Finch,229
african_crimson_winged_finch,African Crimson-winged Finch,DIB-10K_62,9781.African Crimson-winged Finch,151
trumpeter_finch,Trumpeter Finch,DIB-10K_62,9782.Trumpeter Finch,1016
mongolian_finch,Mongolian Finch,DIB-10K_62,9783.Mongolian Finch,263
blanfords_rosefinch,Blanford's Rosefinch,DIB-10K_62,9784.Blanford's Rosefinch,21
spectacled_finch,Spectacled Finch,DIB-10K_62,9785.Spectacled Finch,49
golden_naped_finch,Golden-naped Finch,DIB-10K_62,9786.Golden-naped Finch,100
dark_breasted_rosefinch,Dark-breasted Rosefinch,DIB-10K_62,9787.Dark-breasted Rosefinch,137
plain_mountain_finch,Plain Mountain Finch,DIB-10K_62,9788.Plain Mountain Finch,287
brandts_mountain_finch,Brandt's Mountain Finch,DIB-10K_62,9789.Brandt's Mountain Finch,193
asian_rosy_finch,Asian Rosy Finch,DIB-10K_62,9790.Asian Rosy Finch,187
grey_crowned_rosy_finch,Grey-crowned Rosy Finch,DIB-10K_62,9791.Grey-crowned Rosy Finch,1356
black_rosy_finch,Black Rosy Finch,DIB-10K_62,9792.Black Rosy Finch,875
brown_capped_rosy_finch,Brown-capped Rosy Finch,DIB-10K_62,9793.Brown-capped Rosy Finch,776
common_rosefinch,Common Rosefinch,DIB-10K_62,9794.Common Rosefinch,2161
scarlet_finch,Scarlet Finch,DIB-10K_62,9795.Scarlet Finch,197
bonin_grosbeak,Bonin Grosbeak,DIB-10K_62,9796.Bonin Grosbeak,6
streaked_rosefinch,Streaked Rosefinch,DIB-10K_62,9797.Streaked Rosefinch,96
great_rosefinch,Great Rosefinch,DIB-10K_62,9798.Great Rosefinch,383
blyths_rosefinch,Blyth's Rosefinch,DIB-10K_62,9799.Blyth's Rosefinch,39
red_mantled_rosefinch,Red-mantled Rosefinch,DIB-10K_62,9800.Red-mantled Rosefinch,218
himalayan_beautiful_rosefinch,Himalayan Beautiful Rosefinch,DIB-10K_62,9801.Himalayan Beautiful Rosefinch,114
chinese_beautiful_rosefinch,Chinese Beautiful Rosefinch,DIB-10K_62,9802.Chinese Beautiful Rosefinch,77
pink_rumped_rosefinch,Pink-rumped Rosefinch,DIB-10K_62,9803.Pink-rumped Rosefinch,54
pink_browed_rosefinch,Pink-browed Rosefinch,DIB-10K_62,9804.Pink-browed Rosefinch,202
dark_rumped_rosefinch,Dark-rumped Rosefinch,DIB-10K_62,9805.Dark-rumped Rosefinch,89
spot_winged_rosefinch,Spot-winged Rosefinch,DIB-10K_62,9806.Spot-winged Rosefinch,68
sharpes_rosefinch,Sharpe's Rosefinch,DIB-10K_62,9807.Sharpe's Rosefinch,23
vinaceous_rosefinch,Vinaceous Rosefinch,DIB-10K_62,9808.Vinaceous Rosefinch,394
