bird_name,bird_name_raw,dataset_part,folder,nb_images
thrush_like_wren,Thrush-like Wren,DIB-10K_54,8361.Thrush-like Wren,343
grey_mantled_wren,Grey-mantled Wren,DIB-10K_54,8362.Grey-mantled Wren,35
tooth_billed_wren,Tooth-billed Wren,DIB-10K_54,8363.Tooth-billed Wren,45
rock_wren,Rock Wren,DIB-10K_54,8364.Rock Wren,2392
canyon_wren,Canyon Wren,DIB-10K_54,8365.Canyon Wren,1360
sumichrasts_wren,Sumichrast's Wren,DIB-10K_54,8366.Sumichrast's Wren,56
navas_wren,Nava's Wren,DIB-10K_54,8367.Nava's Wren,63
rufous_wren,Rufous Wren,DIB-10K_54,8368.Rufous Wren,153
sepia_brown_wren,Sepia-brown Wren,DIB-10K_54,8369.Sepia-brown Wren,63
peruvian_wren,Peruvian Wren,DIB-10K_54,8370.Peruvian Wren,38
fulvous_wren,Fulvous Wren,DIB-10K_54,8371.Fulvous Wren,28
sedge_wren,Sedge Wren,DIB-10K_54,8372.Sedge Wren,507
merida_wren,Merida Wren,DIB-10K_54,8373.Merida Wren,17
apolinars_wren,Apolinar's Wren,DIB-10K_54,8374.Apolinar's Wren,162
grass_wren,Grass Wren,DIB-10K_54,8375.Grass Wren,1026
marsh_wren,Marsh Wren,DIB-10K_54,8376.Marsh Wren,2321
bewicks_wren,Bewick's Wren,DIB-10K_54,8377.Bewick's Wren,2336
zapata_wren,Zapata Wren,DIB-10K_54,8378.Zapata Wren,179
black_throated_wren,Black-throated Wren,DIB-10K_54,8379.Black-throated Wren,48
sooty_headed_wren,Sooty-headed Wren,DIB-10K_54,8380.Sooty-headed Wren,29
black_bellied_wren,Black-bellied Wren,DIB-10K_54,8381.Black-bellied Wren,69
plain_tailed_wren,Plain-tailed Wren,DIB-10K_54,8382.Plain-tailed Wren,39
inca_wren,Inca Wren,DIB-10K_54,8383.Inca Wren,57
moustached_wren,Moustached Wren,DIB-10K_54,8384.Moustached Wren,123
whiskered_wren,Whiskered Wren,DIB-10K_54,8385.Whiskered Wren,44
coraya_wren,Coraya Wren,DIB-10K_54,8386.Coraya Wren,68
happy_wren,Happy Wren,DIB-10K_54,8387.Happy Wren,102
spot_breasted_wren,Spot-breasted Wren,DIB-10K_54,8388.Spot-breasted Wren,200
rufous_breasted_wren,Rufous-breasted Wren,DIB-10K_54,8389.Rufous-breasted Wren,179
speckle_breasted_wren,Speckle-breasted Wren,DIB-10K_54,8390.Speckle-breasted Wren,46
banded_wren,Banded Wren,DIB-10K_54,8391.Banded Wren,175
rufous_and_white_wren,Rufous-and-white Wren,DIB-10K_54,8392.Rufous-and-white Wren,225
antioquia_wren,Antioquia Wren,DIB-10K_54,8393.Antioquia Wren,92
niceforos_wren,Niceforo's Wren,DIB-10K_54,8394.Niceforo's Wren,50
sinaloa_wren,Sinaloa Wren,DIB-10K_54,8395.Sinaloa Wren,199
cabaniss_wren,Cabanis's Wren,DIB-10K_54,8396.Cabanis's Wren,180
canebrake_wren,Canebrake Wren,DIB-10K_54,8397.Canebrake Wren,29
isthmian_wren,Isthmian Wren,DIB-10K_54,8398.Isthmian Wren,69
buff_breasted_wren,Buff-breasted Wren,DIB-10K_54,8399.Buff-breasted Wren,237
superciliated_wren,Superciliated Wren,DIB-10K_54,8400.Superciliated Wren,57
fawn_breasted_wren,Fawn-breasted Wren,DIB-10K_54,8401.Fawn-breasted Wren,69
long_billed_wren,Long-billed Wren,DIB-10K_54,8402.Long-billed Wren,156
grey_wren,Grey Wren,DIB-10K_54,8403.Grey Wren,21
riverside_wren,Riverside Wren,DIB-10K_54,8404.Riverside Wren,178
bay_wren,Bay Wren,DIB-10K_54,8405.Bay Wren,230
stripe_breasted_wren,Stripe-breasted Wren,DIB-10K_54,8406.Stripe-breasted Wren,93
stripe_throated_wren,Stripe-throated Wren,DIB-10K_54,8407.Stripe-throated Wren,15
carolina_wren,Carolina Wren,DIB-10K_54,8408.Carolina Wren,2686
eurasian_wren,Eurasian Wren,DIB-10K_54,8409.Eurasian Wren,2444
winter_wren,Winter Wren,DIB-10K_54,8410.Winter Wren,1226
pacific_wren,Pacific Wren,DIB-10K_54,8411.Pacific Wren,1273
clarion_wren,Clarion Wren,DIB-10K_54,8412.Clarion Wren,24
house_wren,House Wren,DIB-10K_54,8413.House Wren,2634
cobbs_wren,Cobb's Wren,DIB-10K_54,8414.Cobb's Wren,198
socorro_wren,Socorro Wren,DIB-10K_54,8415.Socorro Wren,17
rufous_browed_wren,Rufous-browed Wren,DIB-10K_54,8416.Rufous-browed Wren,77
ochraceous_wren,Ochraceous Wren,DIB-10K_54,8417.Ochraceous Wren,133
mountain_wren,Mountain Wren,DIB-10K_54,8418.Mountain Wren,181
santa_marta_wren,Santa Marta Wren,DIB-10K_54,8419.Santa Marta Wren,41
tepui_wren,Tepui Wren,DIB-10K_54,8420.Tepui Wren,33
timberline_wren,Timberline Wren,DIB-10K_54,8421.Timberline Wren,85
white_bellied_wren,White-bellied Wren,DIB-10K_54,8422.White-bellied Wren,81
white_breasted_wood_wren,White-breasted Wood Wren,DIB-10K_54,8423.White-breasted Wood Wren,211
grey_breasted_wood_wren,Grey-breasted Wood Wren,DIB-10K_54,8424.Grey-breasted Wood Wren,378
hermit_wood_wren,Hermit Wood Wren,DIB-10K_54,8425.Hermit Wood Wren,31
bar_winged_wood_wren,Bar-winged Wood Wren,DIB-10K_54,8426.Bar-winged Wood Wren,43
munchique_wood_wren,Munchique Wood Wren,DIB-10K_54,8427.Munchique Wood Wren,125
northern_nightingale_wren,Northern Nightingale-Wren,DIB-10K_54,8428.Northern Nightingale-Wren,42
southern_nightingale_wren,Southern Nightingale-Wren,DIB-10K_54,8429.Southern Nightingale-Wren,143
flutist_wren,Flutist Wren,DIB-10K_54,8430.Flutist Wren,15
wing_banded_wren,Wing-banded Wren,DIB-10K_54,8431.Wing-banded Wren,36
chestnut_breasted_wren,Chestnut-breasted Wren,DIB-10K_54,8432.Chestnut-breasted Wren,53
musician_wren,Musician Wren,DIB-10K_54,8433.Musician Wren,186
song_wren,Song Wren,DIB-10K_54,8434.Song Wren,175
collared_gnatwren,Collared Gnatwren,DIB-10K_54,8435.Collared Gnatwren,15
tawny_faced_gnatwren,Tawny-faced Gnatwren,DIB-10K_54,8436.Tawny-faced Gnatwren,46
trilling_gnatwren,Trilling Gnatwren,DIB-10K_54,8437.Trilling Gnatwren,231
blue_grey_gnatcatcher,Blue-grey Gnatcatcher,DIB-10K_54,8438.Blue-grey Gnatcatcher,2305
black_tailed_gnatcatcher,Black-tailed Gnatcatcher,DIB-10K_54,8439.Black-tailed Gnatcatcher,1038
california_gnatcatcher,California Gnatcatcher,DIB-10K_54,8440.California Gnatcatcher,913
cuban_gnatcatcher,Cuban Gnatcatcher,DIB-10K_54,8441.Cuban Gnatcatcher,253
white_lored_gnatcatcher,White-lored Gnatcatcher,DIB-10K_54,8442.White-lored Gnatcatcher,358
black_capped_gnatcatcher,Black-capped Gnatcatcher,DIB-10K_54,8443.Black-capped Gnatcatcher,643
tropical_gnatcatcher,Tropical Gnatcatcher,DIB-10K_54,8444.Tropical Gnatcatcher,804
